Title,Genre,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
Vergeef T Mij,Rock,228.52181506666668,1185,311.1300335998906,174.50120446455645,1,28,127,38
Veridis Quo,Electronic,216.94671041666663,1148,317.4973239636105,104.44659343773635,1,57,99,12
Verloren,Rock,224.999685,315,84.00011760016464,121.97769885866607,1,60,125,23
Verlorenes Paradies,Folk,174.11,1070,368.7324105450577,99.99999999999991,1,55,107,12
Verpiss dich,Unknown,251.035296,209,49.95313487709713,164.20001751466845,1,91,122,23
Verrà Il Tempo,Pop,200.90234375,330,98.55534599755012,115.11241446725316,1,38,82,9
Vesti la Giubba-Pagliacci,Classical,144.0,245,102.08333333333334,64.44444444444444,1,34,111,43
Via Da Questo Mare,Pop,274.5612098166667,1338,292.39381649580264,159.2309921541582,1,1,127,56
Viajando Sem Rumo,Electronic,219.40003656666667,802,219.3253964448557,153.42463196347472,1,42,110,30
Viajar contigo,Rock,237.22354459114584,573,144.92659259119426,254.59682425861715,1,8,127,18
Vianne Gazes at the River,Soundtracks,74.88333333333333,464,371.778321833964,180.6949806949804,1,21,113,28
Vibeology (Video Edit),Rock,285.03232206250004,985,207.3449059122528,145.49208976178826,1,80,100,25
Victory (Virus Inc Mix),Rock,68.14100328750001,288,253.591804733082,204.224626666871,1,100,100,14
Victory Rag,Unknown,193.05264766666667,2522,783.8276336995692,188.57284357452983,1,1,115,60
Victory,Soul,287.9739583333333,1654,344.6144942214827,175.31914893617025,1,25,114,32
Vida Mia,Unknown,298.7708333333333,488,98.00153406317553,174.58193979933256,1,30,127,32
Vidalia,Rock,181.0110599333333,2172,719.9560073732348,221.88245568475224,1,112,127,60
Video Killed The Radio Star,Rock,198.48766084375,2079,628.4521640778247,199.68549259776017,1,54,127,30
Vieja Promesa,Latin,265.90159680000005,926,208.94947856138631,95.82546987753024,1,53,90,28
Vieni a vedere perchè (live),Pop,252.700504875,1165,276.6120314424243,251.8988094972248,1,52,127,33
Vienna (Single Version) (2009 Digital Remaster),Rock,282.7300416927084,649,137.72855465540812,149.9315319178351,1,1,116,37
Viking Boogie,Rock,119.83847,614,307.413804598807,93.37268340758312,1,106,118,16
Village Playing,Unknown,110.4,860,467.39130434782606,182.14285714285705,1,100,100,29
Villanelle,Classical,217.6875,2022,557.312661498708,157.6369007043854,1,127,127,66
Vincent,Pop,225.6,1155,307.1808510638298,178.13765182186242,1,64,64,27
Violento Amor,Rock,203.3691148125,601,177.3130597202343,209.794024227014,1,1,127,20
Virtual Shadows,Rock,318.1693246875,2232,420.90795563504975,158.50811243021946,1,1,110,34
Virtue To Vice,Rock,215.67546,746,207.53404212050827,221.71450742879315,1,95,95,19
Visions Of Love - (Tribute To Mariah Carey),Rock,198.1428385416667,206,62.379241616652536,155.2502173503039,1,13,127,15
Vita Spericolata,Latin,273.92669453125,517,113.24197538718224,123.04721765315578,1,3,99,28
Viva Forever (Radio Edit),Pop,319.10146275000005,557,104.73157882758716,89.34631970922001,1,1,1,16
Viva Holiday,Rock,196.7939075,983,299.70440014765194,164.28523344048838,1,1,112,46
Vivaldis Song (Remastered Album Version),Rock,152.093955475,730,287.97988626970454,168.33344836119065,1,122,122,33
Vivere (Live),Pop,313.84516,460,87.94145495186226,205.58204635864948,1,60,127,27
Vivere,Unknown,224.9169921875,295,78.69569936825651,119.46666666666664,1,60,115,18
Vivo per lei (duo avec Hélène Ségara),World,260.9132895833333,1626,373.9173276907393,160.90784803818087,1,57,126,58
Vocalise_ Op34_ No14 - Version Cello and Piano,Unknown,217.603635571875,1222,336.94289990748905,100.70709652015164,1,8,98,49
Vogel der Nacht,Rock,242.50690765625,442,109.35770966817866,165.4890280815428,1,1,1,13
Voglio Solo Te,Pop,271.0184991536458,573,126.85480920071548,99.85607225089564,1,13,127,37
Volare (Nel blu di pinto Di blu),Latin,206.72083333333333,479,139.02807731844476,72.13936012751924,1,83,127,21
Volare (Nel blu dipintu di blu),Pop,204.7051173307292,1677,491.53631971708165,180.39424815914225,1,23,83,43
Volare,Ambient,226.96851203333333,1214,320.9255739813921,133.3337555568926,1,1,1,36
Volte Para Mim (Tie A Yellow Ribbon Round The Old Oak Tree),World,103.49375,119,68.98967328944984,172.30769230769232,1,73,83,20
Vous les copains,Reggae,133.54,136,61.10528680545155,191.1468812877257,1,84,100,20
Voy Pidiendole A La Vida,Latin,202.8,680,201.18343195266272,117.35941320293634,1,49,127,36
Waar Je Ook Bent Geboren (Let It Be Me),Unknown,188.85,564,179.18983320095313,106.14250614250612,1,88,118,18
Wachet Auf (Sleepers Wake),Classical,223.5,1154,309.7986577181208,197.98319327731065,1,55,100,46
Waiting (1995 Digital Remaster),Rock,251.333459,540,128.91240238730012,75.26128641116885,1,86,88,14
Waiting For The Parade,Pop,169.86484670833337,593,209.4606429139084,215.7931905497142,1,1,127,24
Waiting Of Voices,Rock,266.932845975,595,133.74150292221265,188.249171143052,1,107,107,31
Wake Me Up Before You Go-Go,Rock,191.875,345,107.8827361563518,145.52344860255803,1,1,1,14
Wake Up Call,Rock,200.3239583333333,160,47.92237573513735,95.18912963643018,1,95,127,14
Wake Up Little Suzie,Unknown,130.3268035234375,231,106.34803912387424,100.11552572328704,1,1,1,15
Walhalla (Hybrids Matrix Dub),Rock,107.7596325,100,55.67947719198095,85.55564111119668,1,96,127,13
Walk Away,Unknown,178.619629,645,216.661518203019,121.7143465714594,1,15,112,38
Walk Of Life,Rock,240.0283450833333,587,146.73267020931334,95.29613370333442,1,83,127,19
Walk On By,Rock,100.6425,509,303.4503316193457,144.52554744525548,1,27,120,18
Walk Out Backwards,Country,211.06460375,604,171.70098328247045,134.5903247165432,1,23,107,30
Walk the Edge,Rock,229.4054853125,352,92.06405841268348,51.00017000056653,1,86,105,19
Walk Through This World With Me,Country,222.0,2524,682.1621621621621,240.0,1,45,60,11
Walk-Dont Run,Rock,128.01935250000002,668,313.07766534751056,114.42735900940232,1,83,127,19
Walkin The Back Streets,Unknown,151.035,780,309.8619525275599,141.4930555555555,1,53,126,43
Walking By Myself (2002 Digital Remaster),Rock,175.59192291666665,1551,529.9788193797782,206.73913034700573,1,48,127,38
Walking In Memphis,Country,226.875,1157,305.9834710743802,237.3853559665568,1,23,114,39
Walking in the Air,Soundtracks,223.8331095,1116,299.1514532839924,178.3687584291815,1,30,110,39
Walking Into Sunshine,Soul,269.951483925,780,173.36448505318214,79.27283032740668,1,8,107,14
Walking On Broken Glass,Rock,244.42734375,793,194.65907238539057,164.14831335377724,1,63,102,32
Wall Street Rag,Blues,256.234375,2711,634.8094395999756,213.67249602543703,1,2,123,62
Walts from Serenade for Strings,Classical,168.5,717,255.31157270029675,128.30769230769232,1,100,100,39
Walts from Swan Lake,Classical,101.0,457,271.48514851485146,142.7027027027027,1,100,100,33
Walts of the Flowers,Classical,206.25,1123,326.6909090909091,144.6153846153846,1,100,100,41
Waltz E Minor Opus Posth,Classical,182.0,1695,558.7912087912088,210.96559378468424,1,3,121,66
Waltz from Symphony No5,Classical,113.5,560,296.0352422907489,202.35294117647064,1,100,100,37
Waltz in C sharp minor_ Op 64_ No 2,Classical,228.21800828906248,1850,486.3770428642364,181.363287297167,1,27,120,55
Waltz in C-Sharp Minor_ Op 64_ No 2,Classical,123.63,1210,587.2361077408395,209.0700071354952,1,57,104,55
Waltz in E-flat major (Tchaikovsky),Unknown,73.9,745,604.871447902571,218.6083956296723,1,4,110,30
Waltz No 6 Op 64 No 1 Minute in D Flat,Unknown,124.45833333333331,1157,557.7770338131904,224.051863857378,1,14,92,50
"Waltz Op39, No 15",Classical,67.758571,700,619.8477827993155,196.30783626677157,1,127,127,41
Waltz_ Op 39No 15_ in A-Flat,Classical,92.0,717,467.6086956521739,178.7894464562854,1,2,95,41
Walzer h-moll Op 69 No 2,Classical,171.709725,1601,559.4324957424515,152.00070933664378,1,127,127,43
Walzer Nr 2,Unknown,215.160193,1098,306.1904671186087,185.73668908784344,1,31,87,30
Walzer_ Nr7 In D-Moll_ op54,Classical,192.0625,1622,506.7100553205337,180.5449688334819,1,10,121,55
Wanderer (Album Version),Rock,204.2643156,400,117.4948249257493,142.9412885365586,1,46,126,18
Wanna Be Your Lover - Extended Mix,Unknown,226.649498625,197,52.15100881187754,107.54556209101702,1,1,1,12
Wanted Dead Or Alive,Rock,303.4689785416666,774,153.03046862703874,146.84369849658364,1,1,127,27
Wanted,Unknown,255.6462985625,2828,663.7295394226759,178.9699375920534,1,26,127,37
War All The Time,Rock,246.4715359375,922,224.4478243281934,62.00005993339127,1,6,92,25
War Machine,Folk,218.5696363,801,219.884155976884,95.61885287098085,1,20,124,23
War,Unknown,243.68,1190,293.0072225869993,111.90965092402466,1,85,127,12
Warblings at Eve,Unknown,254.4,1141,269.1037735849057,172.18543046357615,1,53,127,46
Warcraft_III_-_Reign_of_Chaos_-_Blackrock_and_Roll_Human_Theme_1_by_Gori_Fater,Soundtracks,274.86822140625,1661,362.5737434838072,174.22365110190776,1,23,127,50
Warcraft_II_-_Human_Theme_1_by_Gori_Fater,Soundtracks,148.2463902421875,1861,753.2055237067361,190.65878645704888,1,41,127,70
Warioware_Touched_AshleysTheme,Soundtracks,121.999878,736,361.9675750823292,156.52189565233022,1,64,64,42
Warioware_Touched_RocktheMike,Soundtracks,112.594482421875,806,429.505948779996,158.56169372137808,1,52,87,33
Wario_Land_2_BossBasketballGame,Soundtracks,54.395833333333336,614,677.2577556491765,224.99999999999957,1,110,110,35
Warp,Unknown,66.75449583333334,346,310.9902897301736,109.38316724088088,1,32,90,23
Warum,Unknown,288.5833333333333,746,155.10251227259602,181.91489361702136,1,25,102,38
Wasted,Rap,223.29448520625,1548,415.9529507153287,218.94806175658,1,70,100,8
Wasting Your Time,Soul,210.0000245,1042,297.7142509809564,176.88452426267688,1,1,127,37
Watch Me,Rock,207.612488,1078,311.5419531025513,190.22765318257856,1,27,127,20
Watch This (Album Version),Rock,280.67020280208334,292,62.42201639179474,89.4597158340082,1,78,127,29
Watching The Wheels,Rock,218.03125,1206,331.8790311021929,135.33834586466037,1,90,127,39
Water In The Ocean,Unknown,266.46813816875,1232,277.40652412705214,272.01499854084466,1,25,127,35
Water Music (1988 Digital Remaster)_ Suite No 2 in D alla hornpipe (extract),Unknown,207.247265625,1798,520.5376277205105,184.58847031288784,1,65,111,37
Waterloo,Rock,161.05722145833334,1720,640.7660523728741,208.6820943697197,1,20,107,39
Watermark,World,115.12637296875,381,198.56440718587683,153.05353383645254,1,12,98,33
Watermelon Crawl,Rock,186.517276359375,890,286.3005564005274,195.4929957460888,1,85,127,38
Wave Backwards To Massachusetts,Rock,308.9226534479167,1034,200.8269685229145,148.23575364848335,1,33,119,21
Way Back Into Love,Unknown,263.99973600000004,1800,409.0913181822272,175.0001750001748,1,64,64,25
Way up High (Kowalski Dub),World,223.265625,1428,383.75813562880535,251.01602817901315,1,57,119,26
We Are Family,Soul,208.60320871875,1070,307.7613254097058,184.00004600001168,1,1,127,21
We Are Not Ashamed  (Mission 316 Album Version),Rock,279.3583333333333,980,210.4823553977866,102.27272727272728,1,127,127,42
We Are The Champions,Rock,180.078125,450,149.9349240780911,169.04347826086956,1,56,112,29
We Are The World,Ambient,323.7884885208333,1036,191.97717708855632,95.93290605171256,1,80,126,39
We Are Your Friends (Lee Cabrera s Lower East Side Remix),Unknown,153.8341848,285,111.15864800942477,119.70799927008032,1,17,105,23
We Belong Together,Rock,206.35729166666667,636,184.9219850279905,57.66640373763731,1,67,106,26
We Can Work It Out,Rock,101.333232,451,267.03974072395124,151.875151875152,1,57,127,20
We Dont Love Here Anymore,Rock,297.00390625,295,59.59517577893809,130.77399380804954,1,49,123,27
We Dont Talk Anymore,Unknown,110.4,436,236.9565217391305,160.9756097560976,1,58,100,29
We Go Together,Unknown,136.442526,1694,744.9290406716744,205.62868653814303,1,100,127,63
We Sing,Folk,241.925,658,163.19107161310322,96.4673913043478,1,32,127,19
We Want Tofu,Unknown,176.7587518125,655,222.33694002143767,182.71921595184835,1,6,115,43
Webber  Phantom of the Opera  All I Ask of You,Classical,188.06708268333333,921,293.8313245016226,141.4806438325504,1,122,122,33
Wedding March,Classical,297.42,2477,499.697397619528,170.81413210445527,1,80,80,48
Weeded Out,Folk,282.01666666666665,898,191.05253826605997,140.25974025973892,1,1,121,31
Week-End Doux,Rock,285.0,757,159.3684210526316,156.54852149414438,1,2,85,28
Weekend In New England,Rock,192.272676,1285,400.9930147328891,95.21314014426906,1,38,93,29
Weeping Willow - A Ragtime Two-Step  (LP Version),Blues,233.895,3028,776.7588020265504,188.03418803418583,1,2,125,66
Weisst Du wohin wir gehen (Karaoke Version),World,212.832235625,1344,378.8899729554302,206.78288582846187,1,1,127,34
Welcome To Atlanta,Unknown,60.51539533333333,119,117.98650509793691,97.00010993345792,1,100,100,10
Well Burn That Bridge,Rock,173.84216878125,934,322.3613717711757,169.24513581778905,1,51,127,32
Well Meet Again LIVE,Classical,229.766704125,1059,276.5413737467912,113.31344203132734,1,61,123,42
Well Satisfied,Unknown,53.4,381,428.08988764044943,164.7058823529409,1,100,100,29
Wenn du fliegst,Country,267.80439600000005,552,123.67235375777771,74.08954512588683,1,53,127,32
Wer Steht Hier Vor Mir,World,212.6744055,304,85.76490413652525,152.20741624058775,1,23,114,11
Were All Alone,Jazz,56.46317506666667,210,223.15429454902323,136.00014506682157,1,45,109,31
Werewolves Of London (LP Version),Rock,173.695,804,277.7282017329227,128.57142857142892,1,100,100,16
Werewolves Of London Live Version,Rock,219.22597125,1470,402.3245945591859,218.79091646533527,1,33,105,15
Weve Got The Power (Club Mix),Ambient,249.9043,1199,287.87019671130105,118.0723913413069,1,9,127,39
Weve Got The Power (edit),Ambient,247.7025,1157,280.2555484906289,118.07239134130664,1,9,127,39
Weve Got Tonight,Rock,239.99987200000004,877,219.25011693339567,112.0000597333652,1,110,110,36
Weve Gotta Get Out Of This Place,Rock,202.11666666666667,831,246.68920590418077,150.85714285714283,1,1,127,25
Weve Only Just Begun (Digitally Remastered),Country,190.1449622083333,882,278.3139736409,127.11508101430418,1,18,86,43
Weve Only Just Begun,Folk,56.36616445833334,300,319.3405152359773,145.2245696962908,1,18,86,25
What A Feeling,Rock,248.84785926666663,1040,250.7556230698044,150.18731271365107,1,10,119,32
What A Fool Believes,Rock,247.91666666666663,2143,518.6420168067226,189.8426966292135,1,27,127,50
What A Friend We Have In Jesus (2006 Remastered Album Version),Unknown,185.52413581770836,1409,455.6819500998351,154.4005997472144,1,25,125,31
What A Friend We Have In Jesus (Album),Unknown,205.30535025,1022,298.6770677204989,253.0460150834205,1,30,95,22
What A Good Boy (Album Version),Rock,229.51178072916667,918,239.98768091558952,145.22055197319366,1,31,105,27
What a Wonderful World,Unknown,84.0,217,155.0,129.41176470588215,1,80,100,17
What Am I Supposed To Believe (Album Version),Rock,186.84525234375,1011,324.6536866154902,149.10336755465272,1,59,83,16
What Becomes Of The Brokenhearted,Soul,195.9117024583333,915,280.2282830025234,95.60989632540928,1,62,117,35
What Can I Do (LP Original Mix),Rock,236.76797776041667,374,94.776330026803,62.40022464080885,1,65,120,19
What Can I Do,Rock,111.999888,404,216.4287878573593,144.87819365868145,1,100,100,21
What Can I Give You This Christmas,Ambient,211.31458333333333,791,224.5940590154884,117.51105066303997,1,1,117,26
What Child Is This,Ambient,108.48862732291668,281,155.40799451555569,176.36744684760075,1,41,107,12
What Did I Ever See In Him,Unknown,116.99532584166668,1387,711.3104681859185,162.06253701702434,1,46,117,43
What Does It Take (To Win Your Love),Soul,227.62982320833336,2980,785.4858272958245,208.12444806919797,1,43,127,13
What Ever Happened To Us,Unknown,243.25511103125004,307,75.72297215836774,222.25089275887936,1,6,102,15
What Ever,Electronic,289.80104166666666,2608,539.9566512945304,230.36440721605516,1,30,127,66
What If God Smoked Cannabis (LP Version),Pop,251.79878762500007,195,46.46567249332679,130.50003262500826,1,63,127,20
What If I Made A Mistake (Album Version),Rock,254.1609639375,532,125.58970309795237,141.4932101850525,1,110,110,38
What If,Rock,282.17351800000006,792,168.40701543083853,138.24019353627097,1,95,127,18
What In The World (Album Version),Country,166.52083333333331,644,232.04303765795072,150.5179654689686,1,60,105,35
What Is Happening (Simmons  Christopher Remix),World,221.208112125,304,82.45628889818002,216.0002160002156,1,1,127,13
What It Means To Be Loved (Album Version),Rock,261.78431259375003,1343,307.8106522182942,127.610756983822,1,42,126,31
What Of Fame,Unknown,221.1328125,1845,500.60413354531,245.7115839243499,1,57,110,8
What The World Needs Now Is Love,Pop,170.63132299999998,727,255.6388782146406,136.80020520030794,1,91,109,23
What Took You So Long,Pop,244.01793093750004,452,111.13937363458017,117.84761459472112,1,1,1,14
What You Are,Rock,187.921875,701,223.8164130705912,160.0653861871681,1,47,127,52
Whatever You Need (Recorded Live In London 99),Rock,269.37066637500004,696,155.0280160864453,182.0540023769242,1,1,120,27
Whatever Youre Doing (Something Heavenly) (Medium Key-Premiere Performance Plus w Background Vocals),Rock,251.996875,811,193.09763265913517,142.0780537252911,1,16,104,18
Whats A Fool Like Me Doing In A Love Like This,Rock,237.64694000000003,244,61.6039911980352,145.7143585714643,1,69,127,17
Whats A Woman,Unknown,237.9405682395833,2165,545.9346464584517,161.21578786287685,1,65,127,56
Whats Forever For,Country,174.33,331,113.92187231113404,51.92307692307693,1,39,109,13
Whats Good For You,Country,140.0,969,415.2857142857143,181.18633912522463,1,7,114,41
Whats In A Word,World,274.2438553125,524,114.64249568754867,99.22889858749448,1,68,127,31
Whats Inside,Unknown,239.80025130208327,2067,517.1804421662945,203.74363345029104,1,1,124,69
Whats Wrong,Rock,161.584048,823,305.5994735321893,158.6388518587134,1,60,122,34
Whats Your Name,Rock,121.549235,1367,674.788286409207,213.0001065000525,1,79,109,13
Wheel Of Fortune,Rock,216.57584340104168,2036,564.0518262869774,182.7254343391214,1,44,127,41
Wheel_of_Fortune_GameThemeChangingKeys,Soundtracks,111.42551185416669,954,513.7064128986503,185.8509664250253,1,75,127,51
When A Man Loves A Woman,World,236.36275,594,150.7851808290435,82.50030937616022,1,47,109,33
When He Was On The Cross I Was On His Mind,Religious,153.46950541666666,189,73.89090079629906,105.52252255001017,1,95,127,28
When I Fall In Love,Electronic,182.68140515625,1363,447.6646100354461,159.31266466231764,1,35,68,59
When I Look To The Sky,Rock,216.0078125,1279,355.26492820716845,144.64,1,100,100,39
When I Wanted You,Rock,207.49244499166667,981,283.6729790444367,128.9902151140082,1,114,114,48
When Im 64,Rock,157.124842875,281,107.30320992850824,168.00016800016778,1,60,127,12
When Im Sixty Four,Rock,160.0,705,264.375,150.85714285714286,1,71,127,29
When Im Sixty-Four,Rock,166.00739075,464,167.70337678474712,179.97497338664468,1,81,113,16
When Love Finds A Fool,Rock,240.3645833333333,572,142.7830985915493,86.4,1,60,113,48
When Love Finds You,Rock,227.978668125,1311,345.03228151535194,140.80014080013825,1,25,127,47
When Love Was Something Else (LP Version),Rock,245.76059718750005,581,141.84535844614663,107.76773318891532,1,1,1,24
When She Loved Me,Soundtracks,94.8,349,220.8860759493671,159.22330097087394,1,57,94,27
When Smokey Sings,Unknown,260.951572,857,197.0480561044484,100.8003124809686,1,59,127,22
When Sugar Cane Was King,Rock,239.495475,1205,301.8846180705502,175.57400751671332,1,45,125,40
When The Lights Go Out,Rock,225.41923770833336,1185,315.4122989804235,179.14960667537963,1,19,127,34
When The Rainbow Comes,Rock,236.015625,482,122.53426017874877,88.27586206896505,1,77,121,28
When The Stars Go Blue,Rock,218.0375,617,169.78730722926102,119.77818853974124,1,36,80,16
When the Swallows Homeward Fly,Unknown,72.0,318,265.0,130.9090909090909,1,127,127,27
When to hold on,Unknown,222.15186290000003,763,206.07524691614907,145.40913483219717,1,33,91,20
When We Are Together,Rock,211.524533325,818,232.0298228697203,107.1235366478546,1,1,120,25
When Will I See You Again,Unknown,210.15683775,2007,573.0006279560132,217.00043400086903,1,1,112,24
When You Believe,Soundtracks,232.369507125,534,137.88384025260476,78.25164389840981,1,70,80,25
When You Kiss Me,Country,224.4694725,800,213.83754087095292,135.96580120185277,1,10,121,29
When You Say Nothing At All,Rock,253.79304000000005,796,188.184829654903,159.14638125001068,1,1,112,27
When You Tell Me That You Love Me,Latin,301.46794545,1732,344.71326576654457,143.47420481744416,1,40,121,42
When You Walk in The Room,Rock,300.9147112333334,1032,205.7725916629792,160.7231464664322,1,52,120,29
When You Were Young,Rock,223.579321875,217,58.23436573118911,216.00021600021483,1,1,119,25
When You Wish Upon A Star,Ambient,70.14889231770834,141,120.60062134244652,120.00025000052084,1,64,64,14
When Your Spirit Gets Weak,Soul,231.2333333333333,1087,282.0527605593196,170.0015135462389,1,3,120,40
When Youre Gone,Rock,137.142432,784,343.0010633032963,210.0006510020185,1,100,100,34
When Youre In Love With A Beautiful Woman,Rock,323.5210328125,567,105.15545064953056,143.36007645870734,1,1,1,15
When Youre Looking Like That,Pop,231.95,526,136.06380685492562,110.52631578947324,1,1,1,19
When,Unknown,231.666435,1236,320.1154280290971,92.7273654546383,1,8,118,36
Whenever Wherever,Latin,127.2,1008,475.47169811320754,183.6956521739132,1,100,100,22
Whenever You Call,Soul,141.5625,322,136.47682119205297,126.47619047619048,1,50,97,17
Where Did We Go,Rock,243.35786475000003,1155,284.7658121556558,118.25677685241826,1,56,108,23
Where Do Broken Hearts Go,Soul,290.595591,1347,278.1184660162308,227.39505362970164,1,14,127,48
Where Do I Fit In The Picture (Album Version),Rock,117.47756109375,1187,606.243433528252,260.7155789715823,1,24,127,28
Where Does My Heart Beat Now,World,305.7093413833333,352,69.08522946806957,98.90102573452371,1,16,104,29
Where Have All The Cowboys Gone (Album Version),Rock,204.922428,869,254.43774265645536,186.2168059027684,1,100,100,27
Where I Belong,Rock,288.5,909,189.0467937608319,170.47353760445637,1,1,125,35
Where Is The Boy,Blues,243.84146768854168,2737,673.4703557877118,218.96756878751572,1,1,114,45
Where The Roses Never Fade,Country,130.73174000000003,450,206.52979911381885,118.00735057196316,1,30,107,22
Where the Streets Have No Name,Rock,66.66646,347,312.3009681330012,252.0007812024217,1,100,100,15
Where The Wild Roses Grow (Live) (1998 Digital Remaster),Rock,239.230219,699,175.31230032440007,101.42136267109277,1,32,101,23
Where We Belong,Pop,264.9833333333333,733,165.9727026857035,111.54929577464806,1,63,124,38
Where Were You (When The World Stopped Turning),Country,299.9760119625,823,164.61316248904927,144.81485101852763,1,10,107,23
Whered You Go (Featuring Holly Brook  Jonah Matranga) (Album Version),Unknown,245.666421,856,209.06398111282775,180.00018000018,1,95,111,12
Wherever You Are (Outro),Soul,234.1812473,484,124.00651347969826,214.23592018691107,1,8,118,41
Which Way Youre Going (Club Mix),Rock,247.78173700833335,1706,413.10550662802655,208.81236830844895,1,1,106,49
While My Guitar Gently Weeps (Live) (2004 Digital Remaster),Rock,140.2441779375,633,270.81338105119653,174.1278337023017,1,24,121,41
While My Guitar Gently Weeps,World,286.38,3398,711.9212235491306,216.05401350337613,1,24,89,33
While The City Sleeps (Album Version),Ambient,197.29166666666663,1416,430.63146779303065,221.96531791907717,1,53,107,50
While You Sleep (LP Version),Rock,291.61902656250004,377,77.56695530684813,137.15948773074464,1,14,86,16
While You Were Sleeping (Original Christmas Version) (High without background vocals),Rock,82.82126140625002,1070,775.1632722072404,159.61369122287195,1,119,127,21
While You Were Sleeping (Original Christmas Version) (Low without background vocals),Rock,198.82827205,525,158.42817359534558,80.54962700445186,1,40,120,23
Whip It,Rock,158.18166,1471,557.9660752074545,165.79636221986462,1,47,127,37
Whipped Cream,Ambient,140.4947288,873,372.825375353157,153.31090057960097,1,80,127,43
Whippoorwill Waltz,Country,132.46756327916668,1540,697.529249521055,219.6947692859228,1,1,80,26
Whiskey Under The Bridge,Rock,165.03969212500002,1358,493.6994183089457,189.05704522421803,1,14,117,63
Whisper On The Tide,Ambient,229.4625,1511,395.0972381108024,178.8819875776395,1,2,127,49
Whistle For The Choir,Rock,129.93847236666667,520,240.1136432630848,123.31427543809608,1,34,120,27
White Christmas (Album Version),Ambient,240.921875,1284,319.7717102276412,131.35689851767498,1,5,127,58
White Christmas Makes Me Blue (Album Version),Rock,139.16886685416668,296,127.61474891227276,113.64896054946988,1,1,84,21
White Christmas,Ambient,182.694094171875,818,268.6457940661536,177.3025368651297,1,33,105,30
White Flag,Ambient,225.66337325,290,77.10599974380202,98.2464000062876,1,30,111,17
White Love (Piano Reprise),Unknown,221.56542685833332,1421,384.80732851210746,153.8704550026983,1,28,103,17
White Nights,Unknown,190.72160163333336,884,278.10169139608325,78.99996576668148,1,100,100,29
Whiter Shade of Pale,Unknown,99.0,408,247.27272727272728,146.66666666666666,1,38,122,26
Who Are You,Unknown,172.4028579,417,145.12520444708937,132.77465079644458,1,100,127,16
Who do you think you are Kidding,Unknown,74.625,396,318.391959798995,154.9738219895288,1,59,100,33
Who is Silvia,Classical,59.0,696,707.7966101694916,240.0,1,100,100,34
Who Touched Me,Religious,288.00014400000003,837,174.37491281254358,86.688919866243,1,42,126,21
Who Wants To Live Forever,World,299.67615093333336,525,105.11346966348204,128.67293619988365,1,84,94,34
Whole Again,World,178.59018145833332,313,105.15695681949649,79.15800291944643,1,51,114,24
Wholl Stop The Rain,Rock,155.21540341666667,404,156.17006731560744,102.61545986672188,1,23,92,18
Whoops Now,Soul,195.52003021875,1584,486.08830457763423,130.0026650546336,1,103,126,13
Whos Cheatin Who,Pop,256.5581757375,1672,391.0224248813002,198.922044394768,1,11,127,44
Whos Cryin Now,Rock,294.65104166666663,942,191.82012620861545,116.75675675675676,1,110,110,24
Whos Sorry Now,Rock,180.3719389296875,564,187.6123315012514,141.19974648394702,1,39,101,58
Whos That Girl (Soundtrack Album Version),Pop,256.5242174453125,284,66.42647688276331,120.11951345591036,1,1,1,7
Whose Bed Have Your Boots Been Under,Country,254.8160330625,803,189.0775844084452,125.15568071123629,1,37,127,49
Whose Side Are You On,Pop,205.7247186375,1514,441.5609393058199,206.5341294744576,1,22,126,34
Why Cant I Have You  (LP Version),Rock,201.76021427083333,1106,328.9052811518206,191.75593972232545,1,16,109,33
Why Does My Heart Feel So Bad (2006 Digital Remaster),Electronic,196.805,1101,335.6622037041742,184.4287158746209,1,106,127,32
Why Is Everybody In Such A Hurry (95 mix) (2008 Digital Remaster),World,268.543765546875,1095,244.6528589714435,176.0001760001754,1,4,102,20
Why Must The Sunrise,Electronic,208.26406416666663,975,280.8933948066261,219.4805102171761,1,22,125,38
Why Would I Say Goodbye,Rock,264.92936891666665,516,116.8613360104234,223.06461406602,1,1,97,18
Why,Rock,156.58459177083333,915,350.6092098790151,148.5475862908464,1,12,106,21
Wichita Lineman (2001 Digital Remaster),Rock,195.5954904375,591,181.2925232615769,156.38129366025998,1,73,127,18
Wichita Lineman (Instrumental - Live Version),Pop,196.650288,2091,637.9853356736502,158.51877851704086,1,5,127,51
Wicked Game (LP Version),Rock,246.27819930000004,606,147.63791559036298,152.3851971069,1,40,127,28
Wicked Game,Unknown,114.34726154166668,176,92.35026582732873,32.75001910417782,1,12,105,11
Wide Open Spaces,Country,228.57928095625,855,224.4297898977939,164.50322900666427,1,63,116,27
Widmung,Classical,131.0,954,436.9465648854962,209.1503267973858,1,127,127,39
Widmung_ op 25_ No1,Classical,211.7161458333333,2340,663.1520682911229,212.21052631578937,1,7,123,67
Wie ein Engel,Rock,218.15003635833327,2568,706.3028848040535,210.09832563935004,1,61,127,32
Wie eiskalt ist dies Händchen,Classical,212.15540928385417,1253,354.3628713204886,185.4328415113654,1,1,115,53
Wiegenlied,Classical,143.823376,458,191.06768846811107,124.2968684883709,1,127,127,38
Wild In The Street,Rock,222.53592033333337,199,53.654259420749895,99.95989849516543,1,1,1,17
Wild rose,Classical,81.0,331,245.1851851851852,172.7272727272725,1,100,100,30
