Title,Tags,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
VVrJDl83ZJs,"solemn, expressive, contemplative, reflective, meditative, Christian, worship, hymnal, Easter, funeral",209.75208333333333,927,265.1701909992948,151.3134851138361,1,28.0,98.0,29
vVTP0DOL_2Q,"sad, heartbroken, crying",212.4802083333333,1524,430.3459635946485,207.06084343813856,1,14.0,115.0,44
vw0WT9NAZb8,"epic, cinematic, dramatic, intense, emotional",192.89479166666663,1408,437.9589478288575,206.84701939190907,1,20.0,106.0,55
vw4nxXsb6as,"nostalgic, soothing, instrumental, folk",360.45416666666665,1286,214.0632766532962,136.1242403781236,1,29.0,95.0,47
vwQZGwQ_JZw,"happy, bossa nova, tutorial, solo piano, variation",69.90833333333333,593,508.9521993086184,168.10300429184582,1,45.0,93.0,40
VwUaUzFCKDM,"Romantic, Love, Contemporary, Minimal, Classic, Pop",159.0,1416,534.3396226415094,231.4129775621588,1,4.0,86.0,38
VXk_p94_c9c,"anime, piano, epic, soundtrack",199.0,2894,872.5628140703517,229.4071559153814,1,21.0,109.0,74
vY0R-8i9aa4,"inspiring, relaxing, new age, contemporary instrumental",361.584375,2212,367.0512587829604,172.95299688185742,1,34.0,97.0,55
vyBezGostVg,"scary, epic, awesome",103.97395833333331,592,341.6240044081551,227.468187801668,1,8.0,72.0,25
vyJK3EzJmxg,"addictive, cover, arrangement",114.0,1655,871.0526315789474,243.87588459444865,1,30.0,111.0,63
vZ7BlcW2HNU,"bossa nova, advanced, medium tempo",271.23854166666666,2230,493.292727419361,183.7853517041333,1,13.0,93.0,54
vz9m9k4ME30,"Blues, Emotional, Learning, Tutorial",174.73541666666665,846,290.4963456654704,197.30081523600745,1,51.0,92.0,23
VZFFUs_XV7g,"intense, dramatic, epic, anime",345.89479166666666,4766,826.7253710936911,175.49085985105015,1,20.0,99.0,68
vZlJOjvknQI,"sad, emotional, heartbreaking, instrumental, cinematic, meditative, relaxing, soothing",113.23125,649,343.89799635701274,148.2413497283381,1,17.0,91.0,40
VzvGweqrTtI,"playful, competition",127.94895833333334,929,435.6424681065855,215.11648586164068,1,25.0,101.0,44
vzXlJwsjES8,"emotional, calm, quiet, night",218.42708333333331,1029,282.6572559492584,169.98671978751688,1,37.0,96.0,46
w0aFG_KiD9c,"dramatic, tragedy, relief, tension",182.76979166666663,1339,439.5693580836549,185.1027200734569,1,28.0,110.0,56
w0SKhvnVglc,"exciting, happy, cover",246.509375,3742,910.7970031565736,174.0315224294218,1,22.0,97.0,69
w2kCPQB0ulc,"classical, intense, Russian, waltz",159.325,2594,976.8711752706732,190.92088197146663,1,32.0,101.0,69
w2xwJn7B754,"romantic, sentimental, cover, tutorial, pop",236.159375,1677,426.0682007648437,213.13901855857907,1,12.0,85.0,51
w3qpYqPUvA0,"improvisation, solo, emotional, classical, reflective, inspired",351.3197916666668,1248,213.1391449504398,202.34192037470385,1,7.0,89.0,37
w4f9Flz945A,"relaxing, soothing, emotional, cafe, piano",64.0,291,272.8125,182.1631878557883,1,32.0,89.0,26
W5qMQr7P9nA,"emotional, instrumental, acoustic",203.32916666666665,2171,640.6360786081683,226.9468479604444,1,16.0,99.0,56
W5tDRMLpnqw,"relaxing, beautiful, calm, soft, emotional, romantic, meditation, sleep, study, spa, yoga",107.51979166666666,813,453.6839147831311,217.6111595466442,1,16.0,83.0,28
W6a0tlaMA5A,"emotional, accompaniment, instrumental, cinematic",295.63125,1275,258.76831356630936,147.0337340054287,1,38.0,92.0,40
W6H9IDxMtxA,"French, emotional, solo, nostalgic",189.95833333333331,1295,409.03706953279226,193.32273449920248,1,15.0,78.0,50
w6k_eIXiI-o,"Christmas, festive, traditional, instrumental",142.13958333333332,1559,658.0855086695883,213.5194068905388,1,39.0,98.0,42
w6ML7HlMIaw,"emotional, easy, anime",308.0989583333333,1348,262.51305891302513,150.4734951561984,1,14.0,89.0,35
w8s7rPNra9Q,"romantic, relaxing, beautiful, calm, soft, emotional",220.4645833333333,962,261.81075947572833,194.37195490364857,1,15.0,103.0,31
w8uYjDvxllw,"playful, whimsical, light-hearted, entertaining",99.29895833333332,1184,715.4153597616626,243.3399602385672,1,26.0,91.0,37
waGgOFTjpI8,"early romantic era, german romanticism, upbeat",177.13229166666667,1072,363.11843196292784,234.85681775080556,1,7.0,89.0,42
warE8K85j5Q,"Bossa Nova, autumn, soothing",181.43756357708327,1183,391.2089569580464,175.50386051297636,1,42.0,89.0,46
WBg470yunrM,"calming, easy-listening, sentimental",150.01979166666666,917,366.7516091626799,205.5307760927741,1,20.0,80.0,33
wBHxDgAnnl0,"new age, calming, instrumental, traditional",149.36979166666666,1810,727.0546392830993,204.3668122270746,1,19.0,96.0,54
wblh55n9MKE,"ragtime, syncopation, historical, American, influential, tutorial",170.64583333333334,2865,1007.3495299719204,193.25044404973343,1,51.0,88.0,55
WBlxKugxQQs,"calm, meditative, worship, Christian, reflective, peaceful, hopeful, inspirational, spiritual",330.559375,1402,254.47773187494684,141.8242865137094,1,11.0,85.0,42
Wc02_Ek0FaE,"intense, dramatic, melancholic, classical, post-romantic era, russian romanticism, ukrainian classical",322.4220833333333,2006,373.29949225458864,182.0396717769583,1,26.0,106.0,64
WdkxbFeGtrU,"relaxing, calm, emotional, romantic, beautiful, soft, meditation, spa, study, sleep, background, classical, Christmas",180.57916666666665,929,308.673481160156,113.09640683290716,1,41.0,102.0,43
WdLCT-hM1zc,"dramatic, emotional, solo, melancholic, delicate, unique",227.8,2252,593.15188762072,173.6549165120574,1,28.0,108.0,62
wdnk7HVI7W0,"animated, Korean, emotional, dramatic",89.7125,1420,949.7004319353488,195.8073654390937,1,44.0,114.0,56
wDNtv01-3mw,"Bossa Nova, romantic, soothing, advanced level",331.8489583333333,2901,524.5157341285411,198.2788296041355,1,16.0,97.0,61
wDR6TKj1bgQ,"neoclassical darkwave, epic, passionate",338.5625,1280,226.8414251430681,171.08140947752085,1,19.0,102.0,43
wDXGtPCbE6U,"E major, romantic, ballad, tutorial",291.2895833333333,1483,305.4692137692302,159.70425138632075,1,25.0,82.0,44
WeMxiPBI9CA,"emotional, tutorial, learning, synthetic, advanced, cover, arrangement",248.5,2797,675.3319919517103,220.7505031845418,1,46.0,99.0,35
wfF0zHeU3Zs,"classical, romantic, emotional, soothing",180.48958333333331,1616,537.2055174005886,180.25524424233527,1,11.0,96.0,56
WH18QFl0gnc,"dark, slow, hope, relaxing, sleep",118.46770833333332,596,301.85440828636496,170.264440361109,1,26.0,104.0,27
WH8wGlQvnhU,"inspirational, energetic, rock, cover",250.75416666666663,2601,622.3625396719896,177.8692743180635,1,18.0,107.0,61
wH9wEEdIYSg,"['anime', 'easy', 'tutorial', 'educational']",319.0677083333333,1536,288.8415141770458,163.7382246752695,1,18.0,90.0,42
wHLry7RWxfI,"romantic, epic, cover, ballad",269.1458333333333,1130,251.90804241814385,207.05704285308911,1,7.0,93.0,46
wHSK1i-nsT0,"anime, synthetic, Chinese, syncopated, difficult",79.97916666666667,1123,842.4693930711122,227.66798418972323,1,53.0,106.0,55
wHzOZgtMidM,"classical, calming, easy-listening, tutorial",151.23020833333334,1248,495.1391711036568,241.150063051702,1,12.0,80.0,41
wImPW8t0qAI,"Christian, Easter, heartfelt, hopeful, solemn, reflective",157.45729166666666,657,250.35360117492175,148.39896945160064,1,15.0,92.0,41
wIo5SLsvscU,"relaxing, tutorial",322.6958333333333,2638,490.49285317701134,203.02114803625057,1,31.0,89.0,29
WJ3-F02_part_3,"relaxing, beautiful, classical",292.71875,1349,276.51115618661254,130.54616832264185,1,15.0,83.0,50
wj35qaMrYI0,"acoustic, contemporary, instrumental, new age, soothing, relaxing",215.8395833333333,1283,356.65376485236914,196.8029286150086,1,15.0,90.0,49
Wj7e_tzRYgk,"Brazilian, intense, classical, energetic",185.071875,2905,941.7962615875588,227.76645041705183,1,35.0,100.0,60
WjnmdyGS_AA,"sympathetic, cover, lesson, tutorial",169.66979166666667,2485,878.765739825519,236.84764391783983,1,21.0,101.0,52
WjXv6URUB_o,"sad, melancholic, emotional, nostalgic, atmospheric, dark, romantic",262.99791666666664,1264,288.3673032897916,159.04612488233445,1,24.0,101.0,56
wK3kREiLYVw,"scary, eerie, suspenseful, dark, melancholic",233.959375,3604,924.263026433542,200.82644628099092,1,10.0,100.0,49
Wk9yje0LkcQ,"folk, warm, dim",278.5229166666667,1692,364.49424418996045,187.0717653221585,1,33.0,98.0,66
wki6p6U4nA0,"dark, spooky, relaxing, calming, chilling, emotional, meditative, happy, nostalgic, romantic, festive, winter, Christmas, fantasy",133.06979166666667,1695,764.2606088596991,197.5629569455736,1,22.0,94.0,67
WkNJELDZJBg,"spring, ASMR, piano cover",299.0125,1840,369.2153338071151,187.75510204081635,1,18.0,97.0,60
WKoygiBd3wI,"rock, emotional, creepy, cinematic, cover, arrangement",114.28645833333331,978,513.4466572483252,249.7649538012645,1,59.0,95.0,33
WL8656F-ERg,"Bossa Nova, soothing, relaxed, Brazilian",258.5,1883,437.0599613152804,184.30946803039765,1,27.0,92.0,55
WLbG8QaSy28,"nostalgic, festive, soothing, sentimental, Christmas",291.9291666666667,1407,289.179738235588,141.25340599455043,1,21.0,87.0,49
WLIrwKTDppk,"blues, cover, instrumental, revivalist, soul, Chicago",266.5395833333333,3996,899.5286816373429,212.860310421288,1,8.0,105.0,63
WLWJy1e_part_51,"classical, relaxing, nocturnal, serene, reflective, romantic, meditative, tranquil, peaceful, soothing, dreamy",259.2833333333333,1866,431.8056180497526,193.93939393939317,1,18.0,88.0,47
wMpRe0RNMjc,"sad, melancholic, reflective, contemporary",111.87604166666668,937,502.5204607033454,189.23426838514152,1,42.0,99.0,42
WNIx5ozsOdY,"eerie, haunting, dramatic, melancholic",252.40416666666667,2014,478.7559634844909,204.07440212577845,1,13.0,89.0,52
WNMRrK5s5zc,"anime, orchestral, difficult",113.34583333333332,1034,547.3513950667206,183.97212543554065,1,34.0,103.0,64
wo1avhnPRDQ,"romantic, soothing, instrumental",133.0,945,426.31578947368416,215.2153606642451,1,23.0,103.0,28
Wo2YPNpvp_U,"romantic, emotional, solo, epic, beautiful",98.378125,860,524.506845398812,200.55049756510695,1,34.0,90.0,44
WOMiuiB0F5s,"waltz, beginner-friendly, new age, easy-listening",80.98958333333333,557,412.6456591639872,170.87159203277298,1,17.0,95.0,29
wOt63RF5qhI,"indie, cover",354.51145833333334,2163,366.0812561888279,175.97861371013855,1,26.0,99.0,50
wOXwT8TiaA4,"classical, beginner, tutorial, easy",79.628125,318,239.61382991248385,121.80808881839796,1,22.0,87.0,27
Wo_CYChLnGw,"new age, contemporary classical, neoclassical, solo piano, imaginative, serene",296.68854166666665,4543,918.7412445009322,189.85129541622027,1,16.0,105.0,41
WPGO6ON7wUU,"calming, easy-listening, pop",149.0,771,310.4697986577181,198.1157469717358,1,21.0,87.0,30
wpY_bRLgrIA,"sad, dark, emotional, acoustic, electronic, trap, chillstep, deep house, instrumental",259.4791666666667,4316,997.9991971095944,245.6275225831237,1,30.0,95.0,44
WqhcObnfHL8,"sad, emotional, sentimental, lonely, pop, ballad, instrumental, D Major",260.94895833333334,1834,421.6916622423766,244.146617148393,1,20.0,105.0,48
WQIptLxadmA,"K-pop, cover, energetic, youthful",173.509375,2925,1011.472723015687,206.52953387431552,1,26.0,112.0,64
wQQgr_BK6dc,"festive, celebratory, joyful, upbeat",267.8,2050,459.2979835698282,219.1512180174644,1,39.0,97.0,29
wRc98-FHQ-0,"sad, emotional, piano, strings",256.91979166666664,3196,746.3808014012155,212.1981170691771,1,9.0,91.0,52
wrzSXDehrEM,"classical, emotional, dramatic, serene, intense",260.7291666666667,3441,791.8561725928885,202.38770213615413,1,24.0,106.0,74
WsEbNDmJNac,"dramatic, emotional, theatrical, historical, instructional",206.76875,1013,293.95157633830064,173.8359820665359,1,28.0,98.0,31
WtADBhaJiiU,"romantic, valentine, instrumental, emotional, background",338.3489583333333,2016,357.50073118544407,162.46888999502343,1,42.0,96.0,34
WTAHIOqHbtQ,"KPop, easy, classic",353.2885416666667,1395,236.91682613067104,121.1866189774882,1,55.0,85.0,26
WTsqLRVAMsg,"nostalgic, melancholic, sentimental, reflective, emotional, solo, cinematic",138.809375,516,223.03969022265247,143.6579572446556,1,26.0,90.0,28
wTv6aZ0pRkM,"dramatic, emotional, intense, cinematic, Japanese",267.6395833333333,2742,614.7072789120941,160.9667673716011,1,28.0,100.0,67
Wu4s-ZTWXXs,"classical, emotional, reflective",87.03958333333333,884,609.377917135403,218.81940385739327,1,31.0,109.0,54
WuAjK5KPnPA,"New Age, Summer, Piano Arrangement",229.61875,3079,804.5510220746346,212.44604881111485,1,10.0,102.0,71
wuBdvhmi3dU,"calm, healing, sad, new age",218.3763125,2311,634.9589770639615,183.07862232428656,1,37.0,92.0,60
wUbjdRRBCNU,"sad, emotional, instrumental, piano, cry, melancholic, classical, relaxing, contemplative, breakup",292.7645833333333,1391,285.0754659246977,179.2450277364368,1,22.0,96.0,44
WVgdyQu6U28,"fairy, waltz, new age, healing, emotional",150.37916666666666,1224,488.3655204898728,201.32406760146432,1,48.0,88.0,27
WvISzhfotqI,"relaxing, beautiful, study, sleep, calm, soft, spa, yoga, peaceful, romantic, classical, emotional, sentimental, passionate, love, stress relief, chill, happy, positive energy, motivational, nostalgic, sad, dark, spooky, Halloween",181.19791666666663,1326,439.0778959471112,206.75203725261883,1,35.0,92.0,27
wWcHKLp6EqA,"romantic, indie, sweet, poetic",189.065625,1435,455.3974314474141,223.03030303030096,1,34.0,89.0,37
WWhxY8yh09E,"classical, intermediate",251.53645833333331,1964,468.4807951133658,208.35899692036884,1,36.0,95.0,53
WwkPU2_NNC4,"exciting, fast, dramatic, cover, arrangement, performance",140.38958333333332,1778,759.8854378440947,195.09337239106787,1,46.0,107.0,46
WwrnaGLYt44,"J-pop, emotional, cover",216.5095625,2610,723.2936882406754,218.40115267274967,1,39.0,99.0,53
WWU8NA-82hg,"scary, vintage, eerie, haunting, suspenseful",279.6895833333333,1793,384.64071031128265,208.6396565602361,1,10.0,89.0,30
WX8FwfNXYko,Self-composition,235.93541666666667,1410,358.5727026287208,184.05023126941245,1,23.0,92.0,46
WxbzWzPKFfU,"emotional, new age, meditation, praise, accompaniment, cover",228.859375,1698,445.16419744657605,204.2161747796095,1,10.0,99.0,36
WxnxkVu_OKs,"intense, challenging, energetic, synthetic, meme-inspired",83.53020833333333,820,589.0084674955417,200.1774622892644,1,29.0,105.0,46
WyvfXLkMJwU,"intense, dramatic, cinematic, fantasy, video game music, orchestral, instrumental",151.43854166666665,1415,560.6234652396118,197.07620528771335,1,35.0,110.0,62
WZ0H2_ZoWtY,"joyful, upbeat, instrumental worship, new age piano",130.22916666666666,1314,605.3943369060951,200.65025545749992,1,37.0,98.0,37
WZobBXxJzKw,"classical, baroque, technical, arranged",131.95010416666668,1262,573.853279451434,179.8302049627255,1,38.0,83.0,32
wzv4QqAiNHw,"sentimental, soothing, reflective, solo, instrumental",315.96875,1325,251.60716051824744,98.10218978102183,1,44.0,94.0,39
wzYoN0rvSLY,"cute, piano, sunny",100.83958333333334,1077,640.8197838976922,188.72870249017276,1,22.0,100.0,54
w_3q6bTh00c,"lively, polka, classical, orchestral",193.15729166666665,1884,585.2225356062363,187.1953201169974,1,28.0,105.0,50
w_MOqDcl37s,"blues, relaxing, piano",180.46979166666665,1820,605.0874165228483,193.1497005988045,1,11.0,92.0,45
x0d68CaDRzM,"energetic, competitive, playful, electronic, upbeat",204.0,2955,869.1176470588235,240.2237377950057,1,25.0,114.0,75
x0RUbeAwJ88,"retro, K-Pop, nostalgic, 1980s, 1990s",193.03958333333333,1048,325.73630192426,184.7846012832265,1,51.0,94.0,44
X0TzKp_aiCA,"emotional, cover, tutorial, dark, trending, viral",189.89598587083333,1622,512.491085863167,225.07709793899716,1,52.0,93.0,38
X11EC849J78,"happy, instrumental, spring, free-use, copyright-free, royalty-free, no-copyright, inspirational",74.93020833333333,841,673.4266609205789,174.73288590604045,1,28.0,107.0,33
X1i1_hWbEAs,"emotional, lyrical, romantic, K-pop, ballad",313.0520833333333,3609,691.7059860912389,186.84447648224892,1,23.0,113.0,55
X1L1kYX1KLY,"warm, cheerful",266.65729166666665,1750,393.7638432601146,228.7529785544079,1,32.0,96.0,34
x1qxO2NRo4Y,"bizarre, addictive, medley",200.29375,3100,928.636065778388,216.7311179567841,1,23.0,111.0,68
x1tQykL41f8,"playful, ballroom dance, calming",104.0,469,270.5769230769231,132.92307692307693,1,21.0,94.0,25
X2IJq55iqxQ,"anime, easy, tutorial, synthesia, piano",138.83541666666667,585,252.8173346738494,141.94552529182872,1,23.0,89.0,21
X35IeaGQk-0,"masquerade, bossa nova, advanced, solo",312.609375,2722,522.4411455990404,207.69230769230737,1,12.0,91.0,56
X3dm1OFlfLU,"animated, euphoric, uplifting, joyful, orchestral",119.875,1575,788.3211678832117,191.80625630676107,1,38.0,105.0,61
x5yIXk2FLy4,"funk, groove",110.81041666666668,1622,878.2567824174172,224.4738893219021,1,34.0,101.0,59
x68pCQR2sdc,"kpop, ballad, emotional, soothing, melodic",357.5,1588,266.5174825174825,159.02188917373377,1,21.0,98.0,58
x6fUzpmL4XE,"ragtime, upbeat, cheerful, lively, historical, energetic",243.52916666666667,3636,895.8269885537325,197.79896325609556,1,35.0,99.0,52
x6YlbL6RexI,"anime, easy, piano",311.4895833333333,1771,341.1350031769388,189.0984887962477,1,40.0,91.0,24
X7evDQiP3yI,"calm, ambient, chill, concentrate, relax",134.0,886,396.7164179104478,137.3404202473797,1,25.0,84.0,26
x7FZ4yZ33Nc,"neo-classical, happy",166.47395833333334,1326,477.9125864280575,190.94477885370344,1,30.0,98.0,47
X874xr0Nlsg,"nostalgic, cinematic, emotional",223.4802083333333,1097,294.5227252599736,140.81490104772962,1,24.0,86.0,46
x8JMc1QymXA,"collaborative, pop rock, emotional, uplifting, global, lyrical",221.48958333333331,3219,872.0048911254291,222.645784738422,1,26.0,109.0,40
X8rkZnWa0gs,"instrumental, mathematical, complex, academic",118.5,1328,672.4050632911392,234.6550787615444,1,40.0,102.0,60
x91pBqLE63g,"relaxing, stress-relief, piano, Ethiopian, love, meditation, studying, sad",187.91354166666667,890,284.1732401314878,175.5491661874639,1,31.0,99.0,28
x97nmlsz7tE,"Christian, hymn, worship, encouraging, hopeful, relaxing, meditative, nostalgic, heartwarming, sacred, bright, expressive, upbeat",187.369,817,261.62278712060163,160.69951553822503,1,41.0,101.0,40
X9lhN6fX9Pw,"sadness, piano, instrumental, melancholic",159.96875,1220,457.5893729243993,242.30885261287892,1,37.0,90.0,20
xacfDp3Qh8I,"dreamy, light, animated",138.06875,1973,857.3989407450998,187.10346257516025,1,22.0,110.0,68
XaMGpp79WUs,"paracana, passionate, piano",169.0,1408,499.88165680473367,241.4765612239343,1,21.0,100.0,30
XAs59Et8yaw,"Bossa Nova, Romantic, Soothing, Melancholic",216.3185437583333,1302,361.13408791838987,171.64663280939422,1,45.0,91.0,50
xAzSRjVr6bM,"new age, emotional, relaxing, instrumental, original composition, improvisation, sad",231.54472916666668,1424,368.9999781359739,196.79650481207509,1,9.0,94.0,36
xb11aEOJOTE,Rumba,177.859375,1146,386.5975577615743,176.61239162613714,1,44.0,94.0,43
xb7SpFytRI4,"romantic, cover, piano",209.31875,1884,540.0376220477143,167.33944954128404,1,13.0,98.0,62
XB9KJcYVljQ,"epic, emotional, piano, trailer, dark, hybrid, orchestral, fantasy, game",129.79895833333333,1002,463.1778311009815,202.78585642124645,1,6.0,95.0,27
xbHzx3iCX5A,"romantic, happy, emotional, background, spring, free",226.34791666666663,1335,353.8799966865169,186.77042801556587,1,12.0,103.0,34
Xc2HRnNnK8o,"sad, depressive, dark, Christmas, minor key",223.28125,2052,551.4121763470959,205.4553084347471,1,22.0,104.0,54
xchESHG97X0,"piano cover, Only Piano",203.38854166666667,1931,569.648609752475,179.24670028973046,1,27.0,88.0,50
xCom9KrpquE,"classical, early romantic era, polish classical, upbeat",132.21041666666667,1318,598.1374387419045,198.43821773082112,1,20.0,97.0,48
Xd8yiuOzPqw,"fantasy, fairy-tale, idol, romantic, energetic, enchanting, magical",214.00104166666665,3125,876.1639594822846,222.58480034349407,1,28.0,110.0,59
xD_Kc_uKI-s,"Bossa Nova, Brazilian, emotional, soothing, rhythmic",224.7802083333333,2042,545.0657818517162,182.6435246995984,1,18.0,96.0,67
xe4Yp9u7nkc,"neo-classical, relaxing, sleep, romantic, love",209.21041666666667,2371,679.985262046783,231.52634437805585,1,28.0,99.0,40
XeIPNXxP9cA,"classical, playful, light-hearted, cheerful",262.49583333333334,1368,312.69067762980364,175.99728399253064,1,32.0,95.0,45
xeZbtPUOhaQ,"otacore, cute, piano",146.14583333333334,734,301.3428367783321,172.7371864776444,1,13.0,89.0,30
XfA2KXodrOE,"dramatic, cinematic, emotional, instrumental, soundtrack",311.6395833333333,2176,418.9454966006404,142.86751361161518,1,30.0,102.0,47
XfdgxRPoZgU,"drama, happy, OST",252.54375,1362,323.58749721582893,174.01812688821943,1,37.0,91.0,40
xFMPBPOy9SI,"emotional, nervous, amateur, beautiful, difficult",248.059375,4196,1014.918303329596,222.39382239382283,1,26.0,103.0,48
xfXbewB7V68,"pop, emotional, nostalgic",229.4645833333333,909,237.68373841279063,172.3360184119665,1,24.0,88.0,36
XGlW3l-JNEA,"nostalgic, beautiful, Japanese, instrumental",238.05520833333333,1462,368.4859517006297,191.0923115202785,1,21.0,102.0,55
XGrgMxGssIE,"emotional, classical, new age, relaxing, inspirational, soothing, peaceful, calming",164.83333333333334,1193,434.2568250758342,204.19739081111703,1,20.0,116.0,56
xgTffCuAXps,"idol, cover, emotional, lyrical",249.37916666666663,3927,944.826318691417,234.80367649886404,1,10.0,108.0,63
xgxEr8EFb60,"classical, impressionism, neoclassicism, post-romantic era, uplifting, light, positive",177.32916666666665,1337,452.3790502596396,179.69370391378442,1,6.0,104.0,62
xg_2XSYCj6s,"cute, spring, piano",124.159375,1531,739.8555284286829,210.26411853124296,1,13.0,88.0,44
xHCJfB8_part_30,"relaxing, cinematic, instrumental, Disney, piano, cover, medley",325.4291666666667,1558,287.2514500083223,168.48263254113206,1,22.0,98.0,65
XHg2Gm4uKVw,"new age, relaxing, beautiful, piano cover",189.0,1376,436.82539682539687,198.84925201381012,1,21.0,95.0,30
xHPhRzqy6Ec,"latin, swing, advanced, dreamy",210.4,1734,494.4866920152091,209.15032679738235,1,21.0,95.0,55
XhQq0aXhEos,"emotional, modern, classical, pop",240.97916666666663,1908,475.0618137805827,215.3186594865895,1,13.0,97.0,35
xHTBu_3jUVA,"New Age, Neoclassical, Instrumental, Theme Music",311.46666666666664,1437,276.8193493150685,191.0014311145247,1,24.0,94.0,42
XHXWpc1t9ak,"nostalgic, reflective, solo, instrumental",189.64479166666663,1139,360.3579059535645,173.05757406372442,1,33.0,80.0,45
xi8DMj6SzOo,"emotional, soothing, reflective, solo piano, Japanese",272.7114583333333,1743,383.4822366435832,197.70114942528764,1,38.0,107.0,63
XIBE3ZtC2go,"romantic, folk, calming, soothing",211.48958333333331,1863,528.5366694577156,242.01680672268947,1,17.0,99.0,32
xIEoyI9FUOQ,"romantic, bittersweet, nostalgic",149.0,1041,419.1946308724832,200.3364648507645,1,18.0,94.0,24
xikyqRmPt94,"CCM, piano, worship, soothing, inspirational",275.4135416666667,1435,312.6207937306399,136.24751632131768,1,15.0,96.0,55
xiZJaDRNSXk,"Bluesy, Retro K-Pop",188.9989583333333,1258,399.3672804634065,180.94240837696375,1,49.0,90.0,49
xJ1H5kwkL6A,"bossa, samba, advanced, Brazilian",256.66979166666664,2418,565.2398712678012,214.1876430205939,1,18.0,90.0,58
XJgUPwAhndE,"spring, piano, accompaniment",206.52916666666667,1239,359.9491597232029,170.41420118343189,1,21.0,86.0,27
xJJRCxazZF0,"romantic, classical, new age, relaxing, emotional, inspirational, soothing, peaceful, calming",286.55625,1339,280.3638029182752,190.64039408866975,1,27.0,115.0,49
xjMsdXJzU2E,"shanty, exciting",159.71875,2027,761.463510076306,184.69327482912783,1,34.0,99.0,42
xJspuSY2MXw,"easy, beginner, tutorial",63.938541666666666,323,303.1035662501426,202.43673851921275,1,21.0,78.0,12
XJTglBIz5dE,"sentimental, romantic, soothing, easy-listening, tutorial",207.34583333333333,914,264.4856620380604,138.6448429413889,1,28.0,91.0,24
xJZaC7kwq3g,"sad, depressive, advanced, dark, Christmas",176.36041666666665,1858,632.1146326769282,202.05636869481057,1,24.0,104.0,56
xK9Hi6mAvxw,"emotional, traditional, serene, tutorial",118.06458333333332,496,252.06543029062485,102.71359900759802,1,17.0,82.0,39
Xki0ia-FK1o,"piano cover, Only Piano",214.0,1277,358.03738317757006,167.78735283408136,1,32.0,88.0,30
XKXfGWXIowk,"new age piano, energetic",135.78854166666667,1005,444.0728154222634,180.01595886160126,1,57.0,89.0,28
xl7Yupv0koA,"anime, cover, piano, game, emotional, uplifting",171.4625,2359,825.4866224393088,195.9363795164115,1,43.0,99.0,62
xlOlknO1lvw,"uplifting, pop, romantic, cheerful",204.5,2757,808.8997555012226,238.17333165131845,1,39.0,97.0,29
XLRqzEegm0w,"solo, instrumental, calm, relaxing",133.48541666666665,930,418.0231922962871,213.70580532518397,1,16.0,100.0,42
XLtGihsPS1I,"anime, easy-listening, tutorial, sentimental",208.06041666666667,809,233.2976198820455,144.1723800195885,1,31.0,87.0,28
xLuK-BwSGZQ,"neo-classical, joyful, upbeat, relaxation, solo, new age",223.0,2274,611.8385650224214,175.075987841943,1,29.0,102.0,37
xl_o2luAzUg,"scorecore, cute, relaxing, peaceful, solo piano, instrumental",70.13958333333333,583,498.7198146553004,201.30348540663076,1,42.0,93.0,35
XMEA-ZXkJp8,"romantic, cover, piano",189.9898333333333,2086,658.772092190898,185.7744904102521,1,18.0,90.0,27
XmJqi8nO4lU,"vgm instrumental, Cute Piano",209.88854166666667,1517,433.65873752438046,147.66201804757998,1,15.0,105.0,48
XMS7jGQCruw,"calming, meditation, worship, devotion, faith-building, soothing, spiritual, reflective, hymnal",218.01979166666663,1125,309.60491927816184,188.7317190122267,1,27.0,98.0,36
xNBD-r560b0,"emotional, calming, anime",175.38229166666667,819,280.1879228114773,165.3272101033297,1,22.0,86.0,27
XnnjMVh0GnA,"relaxing, blues, instrumental, chill, piano cover",137.25,1111,485.6830601092896,197.7950478944524,1,26.0,101.0,52
XnPL8Kl_part_72,"relaxing, calm, gentle, sleep, study",299.6791666666667,4841,969.2365446380156,215.7098838587341,1,21.0,100.0,75
xNy45nauT9s,"hopeful, happy, original, forest-inspired",316.0104166666667,2260,429.0997791475756,186.08960682718748,1,21.0,90.0,60
XNZpyXfQMb0,"piano cover, emotional, soothing, night",300.5989583333333,3967,791.8191111496145,210.88086695467632,1,23.0,101.0,60
xnz_i6DvJyQ,"romantic, sentimental, soothing, Korean drama, ballad",197.34791666666663,2336,710.2177837364216,209.6011196641009,1,10.0,110.0,65
xOLBWr8KECY,"nostalgic, reflective, cinematic, solo piano, French",144.91458333333333,1322,547.3569200247272,206.6776135741648,1,23.0,101.0,29
xonXFBs130M,"emotional, instrumental, piano, royalty-free",152.87916666666666,2142,840.6639230328965,224.196214342842,1,27.0,103.0,45
Xp7hgD3pI2E,"romantic, soothing, melancholic, Bollywood, instrumental, epic, cover, love",120.98958333333331,1684,835.1132156693931,193.23870967742093,1,16.0,90.0,51
xPrJupvbGoI,"soothing, rejuvenating, fluidity, peacefulness, tranquility",144.28958333333333,845,351.37671638343033,198.33272924972985,1,11.0,94.0,41
xP_1b8WN6Ik,"cheerful, upbeat, fun, piano, classical",157.41875,2207,841.1958550045658,222.6959247648913,1,23.0,104.0,75
