Title,Agreements_2,Agreements_3,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
QZmMCpYNZyI,"Easy,Pop-Piano Cover","Relaxing/Calm,Emotional",30.48958333333333,168,330.60471472497443,151.06545732706795,1,30,82,27
q_SS10NRzr0,"Emotional,Classical",Sad,31.48958333333333,446,849.8048296394311,187.6710543464102,1,20,97,41
R0Y51-D_part_4,"Pop-Piano Cover,Emotional",Relaxing/Calm,33.42395833333333,202,362.6141427992645,162.8268551236749,1,25,96,31
r2AYhaNhLGc,"Passionate,Intense/Grand,Dark,Speedy,Powerful","Tense,Classical",40.831799385416666,302,443.7717728029314,199.3773162577509,1,21,102,45
R3gPIY0Pjg4,"Difficult/Advanced,Pop-Piano Cover","Passionate,Speedy,Upbeat/Energetic",31.094791666666666,451,870.242202941275,232.9154872624337,1,50,91,29
r3xeCZhpixU,"Happy,New-age,Emotional,Easy,Relaxing/Calm",Bright,30.48958333333333,243,478.1961052271951,195.99243856332737,1,18,75,29
R5DAVp-0gHs,"Difficult/Advanced,Passionate,Dark,Epic","Tense,Powerful,Intense/Grand,New-age",35.51145833333333,351,593.0480185386173,182.5825825825824,1,59,107,49
R5ZPp4wsdr0,"Emotional,Passionate","Epic,Pop-Piano Cover",31.48958333333333,374,712.6166060205094,244.18276024493653,1,40,97,32
r8ifP71heMM,,"Emotional,Dark,Sad",30.990625,224,433.6795401835233,186.73006267559973,1,25,89,30
r9kT8P7UV4g,,"Tense,Powerful,New-age,Mysterious,Dark,Epic",30.98958333333333,320,619.563025210084,193.9829366861248,1,46,103,12
RaL8Jk1H00c,"Easy,Emotional,Laid-back","New-age,Relaxing/Calm",31.48958333333333,166,316.2950711214026,201.42468592151263,1,37,81,20
rA_2B7Yj4QE,"Speedy,Upbeat/Energetic,Epic","Passionate,Powerful,Intense/Grand,New-age,Emotional",31.48958333333333,399,760.2514058881906,207.64521833764147,1,38,100,43
RcmwcHVm_tU,"Mysterious,Sad","New-age,Emotional,Dreamy",31.48958333333333,439,836.4670856764803,145.1978825308797,1,41,89,39
REGNsHrTYZY,Pop-Piano Cover,"Emotional,Relaxing/Calm",30.98958333333333,328,635.0521008403362,200.959441779328,1,19,91,30
riL1aJDrF0k,Pop-Piano Cover,Emotional,30.48958333333333,285,560.8472839084387,212.68627192404068,1,27,85,42
riUCnZ9Qk8U,"Classical,Powerful,Intense/Grand,Speedy,Tense","Passionate,Difficult/Advanced,Upbeat/Energetic",31.48958333333333,457,870.7641415812108,184.1236014917422,1,24,107,33
rkSDKDYiduY,Emotional,Relaxing/Calm,36.728125,197,321.8242150940186,191.5035094200221,1,31,91,21
rkuheKLyiBI,,"Emotional,Relaxing/Calm,New-age,Sad",31.48958333333333,167,318.2004631161098,152.9118964659035,1,29,91,31
rmP2u0ymOqU,,"Pop-Piano Cover,Passionate",30.98958333333333,432,836.4100840336134,258.8099364529177,1,30,91,32
RN_8mBtynCg,"Classical,Mysterious,Tense,Sad",Dark,30.510416666666668,304,597.8286104472517,192.17081850533813,1,27,90,23
Rq0CfYwcw0k,"Sad,Dreamy,Relaxing/Calm,Emotional",Laid-back,31.53020833333333,124,235.96418778288012,120.30075187969938,1,27,97,33
RTMXxIktTs4,"Relaxing/Calm,Mysterious,Dreamy","New-age,Emotional",31.069791666666667,301,581.2720018774936,229.28975487115008,1,37,79,17
Rujeh0b2Y_Q,"Mysterious,Pop-Piano Cover","Laid-back,Dreamy,Emotional",37.23333333333333,183,294.89704565801253,188.91439816333204,1,42,93,32
rVFriqJgAgc,,"Emotional,Relaxing/Calm,New-age",40.31754166666667,241,358.6528196473619,163.49768256632967,1,29,86,31
RWBX2f-1SMU,"Dreamy,Tense,New-age","Dark,Mysterious",31.48958333333333,248,472.5372146873966,165.51724137931018,1,34,91,32
rWppq-V3WV8,Epic,Emotional,31.48958333333333,283,539.2259345021502,223.6603675899562,1,39,93,40
RxCzh1OyFGs,"Bright,Pop-Piano Cover","Laid-back,Relaxing/Calm,Emotional",30.98958333333333,195,377.5462184873949,184.0255591054314,1,19,75,22
RyqX0jfbh1U,Classical,Tense,31.48958333333333,310,590.6715183592457,184.6153846153846,1,51,94,26
S-iCcEHB5Nw,,"Laid-back,Relaxing/Calm,Pop-Piano Cover,Dreamy,Emotional",32.54895833333333,122,224.8919896310046,160.3340292275575,1,31,92,19
S01xVjjrNgE,Happy,"Bright,Emotional",31.48958333333333,205,390.6053589149851,174.54545454545462,1,60,93,36
s3ic_GEAuno,"Mysterious,Tense,Dark,New-age",,30.98958333333333,320,619.563025210084,206.12326043737568,1,18,97,19
S6uUaKFpZJ8,"Relaxing/Calm,Dark,Ballad","New-age,Emotional",30.98958333333333,206,398.8436974789916,237.34959617603417,1,39,92,20
S9jpq7erldc,"Easy,Dreamy","Relaxing/Calm,New-age,Emotional",35.36666666666667,184,312.1583411875589,162.09045226130644,1,26,74,25
sac63g_kPow,"Passionate,Speedy","Epic,Upbeat/Energetic",31.48958333333333,526,1002.2361892160106,222.08096701922577,1,38,91,36
sAlf9xeqGQU,,Pop-Piano Cover,30.98958333333333,154,298.1647058823529,163.60061175442425,1,20,76,11
sBTlb-JkYrg,"Mysterious,Tense",,30.98958333333333,344,666.0302521008404,192.3205342237065,1,50,95,31
sCqcEJZGtMY,,Emotional,42.784375,166,232.7952669636988,199.4459833795012,1,30,95,30
sCqwcMgR418,"Emotional,New-age,Dreamy",Relaxing/Calm,35.682291666666664,223,374.9759159246825,148.4262838210934,1,29,84,34
scz8BvIa-9Y,New-age,"Dark,Mysterious,Tense",31.539583333333333,319,606.8564634388005,173.40692423482196,1,17,85,17
sEv7t6w1f14,"Laid-back,New-age,Pop-Piano Cover","Relaxing/Calm,Emotional",31.053125,188,363.24846533158905,185.5072463768116,1,29,75,31
Sfmc3XgDUPI,"Tense,Difficult/Advanced,Passionate,Speedy,Dark",Intense/Grand,31.24564583333333,457,877.5622736767989,202.37331904540312,1,46,96,53
SgQ7gweOfCU,"Mysterious,Bright,Emotional","Happy,New-age",31.069791666666667,306,590.9276829718041,210.8860141566999,1,46,98,23
shN15RhYoCU,,"Easy,New-age,Dreamy,Emotional,Epic",31.0,344,665.8064516129032,254.48018776749967,1,36,105,20
SI4wZE7jswU,"Laid-back,Mysterious","Bright,Dreamy,Relaxing/Calm",39.96458333333333,220,330.2924464369494,185.18979464841323,1,28,96,35
SiPHz5ofh9M,,"Emotional,Relaxing/Calm,New-age,Dreamy",30.98958333333333,366,708.6252100840336,177.42285094974633,1,27,97,20
sj-nW2Ax7ao,"Laid-back,Relaxing/Calm,New-age",Emotional,32.23229166666667,203,377.8819119025305,208.1471747700392,1,27,102,40
sjXzX1yn2rg,"New-age,Mysterious","Emotional,Relaxing/Calm,Dreamy",31.91145833333333,252,473.8110004896361,208.65365264640783,1,18,98,20
SltTUk33W8M,"Emotional,Easy,Pop-Piano Cover","Relaxing/Calm,Laid-back,Ballad",31.488541666666663,122,232.46551324886696,93.68392518297638,1,32,90,25
smKg7ItBUBQ,"Easy,Dreamy,Relaxing/Calm",New-age,36.22604166666667,194,321.3158121747132,161.34453781512616,1,22,75,29
snvYKeqetc4,"Intense/Grand,Pop-Piano Cover","Tense,Passionate",31.569791666666667,433,822.9385950440492,237.67392764609892,1,54,95,43
so-CMFWbLAw,"Sad,Relaxing/Calm,Laid-back",Emotional,42.910833333333336,184,257.2776882294681,192.42197802197836,1,20,88,33
SP4aqSBEcMo,"Dreamy,New-age,Pop-Piano Cover","Relaxing/Calm,Emotional",30.48958333333333,349,686.7919371370004,235.66465956461332,1,27,80,35
sQxrm6yalxk,,"Easy,New-age",30.98958333333333,126,243.95294117647057,140.6461307287754,1,56,94,15
SR6QCsCOY1s,New-age,"Emotional,Relaxing/Calm",30.98958333333333,508,983.5563025210084,224.66567607726608,1,27,80,30
sSAI3jllqFw,"Relaxing/Calm,Laid-back,Pop-Piano Cover,Mysterious,Tense",,30.98958333333333,190,367.8655462184874,186.54708520179372,1,39,79,16
SsUaSTN-ZHA,"Happy,Emotional",,30.48958333333333,220,432.9347454731808,224.56140350877192,1,19,92,29
StA4EDJK_Y0,"Sad,Easy,Dark,Relaxing/Calm,Emotional",New-age,40.871875,303,444.8046486734459,224.63054187192108,1,23,100,46
stDmmoQhCw4,Upbeat/Energetic,"Tense,Difficult/Advanced,Passionate,Speedy",35.447500000000005,460,778.6162634882572,234.44283646888564,1,46,107,46
stpF2txUqL8,"Tense,Passionate",,32.491017025,329,607.5525424399978,197.17350768460503,1,35,88,38
suwbJ79h_Rc,Relaxing/Calm,"New-age,Emotional",32.45729166666666,217,401.1425270387369,208.93568079270975,1,52,104,26
sy2O-d6eqDo,Easy,Pop-Piano Cover,30.48958333333333,168,330.60471472497443,197.5308641975308,1,59,85,20
SYn6NBd_part_1,"Relaxing/Calm,Emotional",Pop-Piano Cover,30.51458333333333,299,587.9156141189322,207.7437148615676,1,20,92,32
S_-aNCfHEI4,,"Emotional,Relaxing/Calm,Easy,New-age",30.98958333333333,146,282.6756302521008,199.67373572593817,1,39,97,28
T2NhWLLI788,"Laid-back,Dreamy","Relaxing/Calm,Pop-Piano Cover,Emotional",40.68691666666667,173,255.11886499140795,174.96253695678593,1,25,79,22
t71qU7ruE7k_part_19,"Relaxing/Calm,Easy,Laid-back,New-age,Pop-Piano Cover,Bright",Emotional,31.58020833333333,192,364.7854339149652,158.4309973690504,1,25,70,19
t71qU7ruE7k_part_20,New-age,"Emotional,Relaxing/Calm",31.61458333333333,186,353.001647446458,141.5581223887932,1,15,85,29
taXQdyC1XjM,"Bright,Easy,Relaxing/Calm",Emotional,31.069791666666667,290,560.0295034700105,249.00239425379092,1,35,93,25
tfaq8n-r950,"Relaxing/Calm,New-age",Emotional,33.427083333333336,200,358.990339669679,192.22614840989365,1,19,68,27
tFoNohJN9NM,"Intense/Grand,Relaxing/Calm,Sad",Emotional,35.7616875,146,244.95488363070115,206.62701784197128,1,34,99,39
ThKX3jmVcjQ,"Pop-Piano Cover,Relaxing/Calm",Easy,30.48958333333333,162,318.79740348479675,170.77509529860214,1,15,74,14
tMkNg_d_bh8,"Epic,Emotional",Laid-back,30.98958333333333,217,420.1411764705882,151.65876777251188,1,33,103,29
TNmU62fW0AM,Dark,Epic,31.48958333333333,278,529.6989745286139,221.0383747178332,1,34,93,34
tpcd73QIZ8A,"Easy,New-age,Laid-back","Emotional,Relaxing/Calm",31.560416666666665,239,454.3666248597268,216.9731885663633,1,16,61,15
tRfRL7QAqWw,"Passionate,Emotional,Epic,New-age",,31.48958333333333,228,434.4293747932517,188.18404573917775,1,28,95,42
trsRn9PUqvk,"Pop-Piano Cover,Ballad","Sad,Relaxing/Calm,Dark",30.98958333333333,286,553.7344537815126,248.0753701211311,1,36,95,24
TrXnJHKPrJ4,"Dreamy,Sad","Easy,New-age",31.48958333333333,164,312.4842871319881,142.29249011857706,1,53,87,16
Tsr0l7T3XfA,,"New-age,Emotional,Relaxing/Calm",30.98958333333333,323,625.3714285714285,164.21264464195875,1,39,97,38
Ttx98bPbww0,"Emotional,Dreamy,Dark,Easy,Laid-back","Relaxing/Calm,New-age,Mysterious",30.98958333333333,263,509.20336134453777,153.76108303937465,1,21,78,25
TW8G_c9jixA,"Tense,Relaxing/Calm,Sad,Emotional,Laid-back",Dark,30.48958333333333,137,269.60027331738985,112.59774109470028,1,26,94,23
TXs8HNg2rsI,Dreamy,"Relaxing/Calm,New-age,Emotional",30.48958333333333,168,330.60471472497443,200.6015513693208,1,30,77,37
tyBt4mjiPd8,"Laid-back,Emotional,Easy,Pop-Piano Cover","Relaxing/Calm,Bright",31.48958333333333,251,478.2533906715184,182.6252377932784,1,22,83,29
TYoFOQr4rKg,"Happy,Bright,Difficult/Advanced,Epic","Passionate,Powerful,Intense/Grand,Speedy,Pop-Piano Cover,Upbeat/Energetic",30.560416666666665,518,1017.0018406162656,187.31707317073173,1,35,114,52
TZGqsyOJmE8,"Happy,New-age","Emotional,Relaxing/Calm,Bright",31.816666666666663,270,509.1671031953903,195.38670284938945,1,37,89,22
TzxjP3lh0II,"Bright,New-age,Emotional",Relaxing/Calm,31.48958333333333,181,344.87595104201125,219.4024520890374,1,25,76,12
tZZUH0AcT2Q,"Upbeat/Energetic,Passionate,Pop-Piano Cover,Epic,Bright","Tense,Powerful,Intense/Grand",31.48958333333333,428,815.5077737347007,249.8422712933756,1,53,110,54
U2eFE42MA6w,"Pop-Piano Cover,New-age","Relaxing/Calm,Emotional",34.440000000000005,253,440.76655052264806,182.85714285714263,1,29,88,44
u96dG_kt6hc,Sad,Dark,31.48958333333333,208,396.3215348991069,203.98406374501985,1,29,77,23
Ud7A9Ljkp_o,,"Emotional,Laid-back,Relaxing/Calm",42.25,221,313.8461538461538,164.92483894058685,1,19,79,30
uDGLQljGFR8,Ballad,"Emotional,Pop-Piano Cover,Relaxing/Calm",30.98958333333333,183,354.3126050420168,155.11330049261076,1,33,84,21
uDpUj7b67t8,"Mysterious,Pop-Piano Cover,Dreamy,Relaxing/Calm",Emotional,31.65,128,242.65402843601896,203.35392762577217,1,31,92,37
Ue8RttQFDmI,,"Sad,Laid-back,Relaxing/Calm,New-age,Dreamy,Emotional",34.420833333333334,159,277.1577290884881,184.83364296571537,1,34,104,31
uf19dJlBrUg,"Easy,Relaxing/Calm,Upbeat/Energetic","Happy,Cute,Emotional,Playful,New-age,Bright",31.48958333333333,426,811.6969897452861,189.62962962962948,1,23,89,41
UfzqqUnAu8I,Relaxing/Calm,"Pop-Piano Cover,Emotional",30.48958333333333,219,430.9668602664845,219.2141534663649,1,50,102,52
ug20-m59zjs,"Mysterious,New-age,Dreamy,Emotional",,30.48958333333333,309,608.0765288691493,203.76651753199457,1,21,89,27
Uh-TKv0ILFc,Intense/Grand,"New-age,Emotional,Relaxing/Calm",43.484375,204,281.4804168163852,198.96373056994815,1,18,100,32
uHlQGxQc14s,"Ballad,New-age","Passionate,Emotional",37.35775,526,844.8046255462388,207.23438408103547,1,16,107,43
uk1TvO9CFb8,"Passionate,Dark,Tense,New-age,Classical,Mysterious",Emotional,31.019791666666663,232,448.745760435206,147.8060046189372,1,53,95,51
Uk1wyl2I-ws,"Tense,Dark","Sad,Classical,Emotional",31.48958333333333,149,283.90340721137943,230.51525762881496,1,44,95,26
UM6eNtsKm0M,Emotional,"Sad,New-age",31.48958333333333,146,278.1872312272577,152.64662807727166,1,61,99,32
uodfyFby6JM,"Relaxing/Calm,Dreamy","New-age,Emotional",30.490625,246,484.083222301937,190.0990099009899,1,13,89,25
uODRa-9tLbM,,"Laid-back,Relaxing/Calm,New-age,Dreamy,Emotional",30.48958333333333,228,448.67782712675097,171.11517367458865,1,31,91,20
uOFQPv44A4s,"New-age,Pop-Piano Cover,Sad",Emotional,31.51458333333333,238,453.1235539102267,203.1901840490797,1,29,94,32
uqclrHzvsz0,Relaxing/Calm,"Sad,New-age,Emotional",36.109375,198,329.0004327131112,201.7905799922148,1,37,86,31
uSvxgUTypZU,Dark,"Emotional,Easy,New-age",33.390625,157,282.115114646701,158.8695356481656,1,54,95,33
UtSj4fQQ0_o,"Pop-Piano Cover,Relaxing/Calm,Ballad",Emotional,31.060416666666665,146,282.0309879938292,145.2818991097923,1,35,86,31
UturuI5RDow,Dark,,33.86666666666667,200,354.33070866141736,169.0325789604576,1,22,80,21
v0BIrNX3LBw,"New-age,Dark","Tense,Mysterious",30.48958333333333,434,854.0621797061839,241.90174326465976,1,32,84,45
v4wp9GfaJQ0,"Playful,Classical,Happy","Bright,Upbeat/Energetic",30.98958333333333,421,815.1126050420168,199.5318790375433,1,65,90,32
vbJyFN1X_D0,"Classical,New-age","Relaxing/Calm,Emotional,Sad",31.48958333333333,364,693.562686073437,171.72061328790463,1,46,94,38
VbTZfc0XGPg,Relaxing/Calm,"Emotional,Pop-Piano Cover",31.03020833333333,187,361.5831347141562,181.6733067729083,1,23,88,28
veYo4d24UU0,"Difficult/Advanced,New-age,Dreamy,Epic","Intense/Grand,Emotional",32.145833333333336,360,671.9377835385612,215.3271028037382,1,28,99,55
VfJJUCJFWms,Happy,"Easy,Cute,Relaxing/Calm,New-age,Bright,Dreamy,Emotional",30.6,262,513.7254901960785,228.74793160507468,1,27,91,17
vg0OmHWpZLo,"Emotional,Dreamy,Mysterious",,37.13958333333333,176,284.3327536882257,210.9890109890112,1,13,89,39
Vggi3Pf88D4,"Dreamy,Relaxing/Calm","Emotional,New-age",30.990625,233,451.10416456589695,195.7519116397621,1,19,78,30
Vi7_i9nDgPY,"Emotional,Pop-Piano Cover,Relaxing/Calm",,31.48958333333333,242,461.1048627191532,202.0408163265308,1,36,87,32
Vm7Dx__HTr0,Emotional,"Classical,Relaxing/Calm",39.55520833333333,146,221.46261817607248,72.36180904522614,1,35,91,25
vma4UtwXJUY,Epic,"Emotional,Pop-Piano Cover",40.7056875,273,402.4007701626462,187.42960126154568,1,28,93,42
VmXPLWbVlwA,,,30.98958333333333,255,493.71428571428567,182.8893984829777,1,55,95,37
vnRVr1vZVlE,Easy,"Emotional,Relaxing/Calm",39.24479166666666,198,302.7153284671533,147.83445620789223,1,31,88,32
vnWkFZK3I7g,"Happy,Relaxing/Calm","Emotional,New-age",31.490625,202,384.8764513247991,194.44861215303865,1,37,88,37
vOX-M1xO05E,"Easy,Cute","Bright,Pop-Piano Cover",30.48958333333333,187,367.9945336522037,186.8326466204961,1,34,86,18
VP0nrk4Dr6E,"Epic,Emotional,Pop-Piano Cover,Passionate",,31.510416666666668,414,788.3107438016528,209.43146760687517,1,33,95,38
vqHGhK_ew24,"Relaxing/Calm,Dark","Powerful,Mysterious,New-age,Dreamy,Emotional,Epic",30.48958333333333,408,802.8971643320807,266.18400277275003,1,34,103,25
VRqT1dcKgVc,"Dreamy,New-age,Relaxing/Calm",,37.7715,204,324.0538501250943,158.58493443122944,1,33,87,29
VsRlsxxhcMU,,"Powerful,Sad,Pop-Piano Cover,Dark,Epic",31.060416666666665,234,452.022268428466,234.2776998597476,1,61,99,40
vTXVP1YKW8I,"Emotional,Classical","Cute,Bright",30.98958333333333,380,735.7310924369748,160.6587860273609,1,15,80,35
VVmZHRUyjKM,Upbeat/Energetic,"Easy,Happy,Cute,New-age,Playful,Bright,Classical",30.48958333333333,202,397.5128117526478,164.71623405191374,1,61,96,31
VVrJDl83ZJs,"Emotional,Laid-back,Sad","Dreamy,New-age",31.58020833333333,169,321.08717881056833,136.54082528533812,1,52,92,23
WaI5N_PNucY,Epic,"Emotional,Pop-Piano Cover",31.48958333333333,220,419.18623883559377,204.0579710144924,1,34,93,24
WAIX_wmj6v4_part_10,"New-age,Pop-Piano Cover","Relaxing/Calm,Emotional",30.98958333333333,280,542.1176470588235,238.31624392876373,1,27,72,27
WAIX_wmj6v4_part_19,"New-age,Pop-Piano Cover,Relaxing/Calm,Bright",Emotional,30.98958333333333,357,691.1999999999999,233.62626750362116,1,32,75,37
wbe-qJ1j78U,"Emotional,Dreamy","Laid-back,Relaxing/Calm",30.98958333333333,212,410.46050420168064,194.6957878315133,1,21,78,30
WBg470yunrM,"Tense,Dreamy,Laid-back","Sad,Emotional,Dark",30.6,175,343.1372549019608,204.35193945127745,1,27,78,25
wBHxDgAnnl0,Upbeat/Energetic,"Passionate,Pop-Piano Cover,Epic",31.48958333333333,431,821.2239497188224,201.18216012896372,1,21,94,37
WdkxbFeGtrU,Sad,"Emotional,Relaxing/Calm,New-age",31.48958333333333,188,358.21369500496195,101.87928366128672,1,53,101,33
wgJybjeFAAo_part_19,"Dreamy,Mysterious,Easy,Laid-back","Relaxing/Calm,New-age,Emotional",30.494791666666668,413,812.597779675491,222.512321832956,1,24,95,27
WGySD3OlMZk,Laid-back,"New-age,Emotional,Relaxing/Calm",41.09045833333334,162,236.5512674779526,166.91201186929854,1,34,96,20
WH18QFl0gnc,"Dark,Tense,Sad,Relaxing/Calm",Mysterious,31.775,194,366.3257277734068,183.32828129736285,1,38,102,25
wHzOZgtMidM,"Tense,Dreamy","Sad,Emotional,New-age",31.48958333333333,305,581.1445583857096,248.3321987746763,1,20,81,35
WinxXISX5yo,Dreamy,"Laid-back,Relaxing/Calm,Mysterious,Pop-Piano Cover,Emotional",36.44516666666667,161,265.05572298109945,167.05424517108844,1,39,88,22
Wj7e_tzRYgk,"Passionate,Intense/Grand,Classical,Bright,Difficult/Advanced,Upbeat/Energetic",Speedy,30.48958333333333,497,978.0389477280492,226.3381478334749,1,44,91,46
WjnmdyGS_AA,Passionate,"Happy,Bright,Upbeat/Energetic",31.039583333333333,438,846.6608497214578,241.31069050647093,1,27,90,39
WKutp4mU0ns,"Relaxing/Calm,Dark","Tense,Mysterious",31.48958333333333,317,604.0092623221965,201.4455584052227,1,39,99,19
WLWJy1e_part_8,"Passionate,Intense/Grand,Epic,Emotional",Classical,35.20625,170,289.7212852831529,195.25423728813576,1,37,97,39
wmFz6CD_part_3,,"Passionate,Emotional,Pop-Piano Cover",39.18333333333333,179,274.09612930667805,179.16018662519477,1,44,87,24
wmFz6CD_part_4,"Happy,Intense/Grand","Pop-Piano Cover,Emotional",37.56041666666667,258,412.1360031061068,203.5815268614516,1,40,94,41
wmZTpzLekvE,"Dreamy,Emotional,Mysterious,Laid-back,Sad","Relaxing/Calm,Tense",30.839583333333334,271,527.244477470783,200.5698005698008,1,24,93,13
wp4XqnhM0pY,"Happy,Intense/Grand,Powerful,Upbeat/Energetic,Playful,Bright,Epic","Passionate,Pop-Piano Cover",31.48958333333333,289,550.6582864703937,277.48905109489016,1,74,99,30
WPe5ojLWKww,"Dark,Sad,Tense,New-age",Relaxing/Calm,31.635416666666668,164,311.0437932169904,160.4193971166449,1,32,91,28
WQgdyBbGsAg,"Relaxing/Calm,Pop-Piano Cover,Mysterious",Dark,30.994791666666668,211,408.4557217274408,207.80583797966548,1,50,86,22
WTAHIOqHbtQ,"Laid-back,Easy",Pop-Piano Cover,30.98958333333333,122,236.20840336134447,110.73051380636142,1,57,78,21
wtVYNw10aYc,"New-age,Emotional,Laid-back",Relaxing/Calm,31.575,170,323.04038004750595,190.89579881080027,1,29,81,29
WvISzhfotqI,,"Emotional,Relaxing/Calm,Dreamy,New-age",30.48958333333333,274,539.2005466347797,219.1039729501268,1,50,94,25
wWcHKLp6EqA,,"Emotional,Pop-Piano Cover",30.48958333333333,314,617.9159549026308,219.77742448330628,1,30,86,33
WX8FwfNXYko,"Emotional,Relaxing/Calm",,31.019791666666663,239,462.28550320695786,193.68319923141595,1,29,89,32
wZETTF5VzfU,,"Powerful,Difficult/Advanced,Upbeat/Energetic,Happy,Passionate,Intense/Grand,Playful,New-age,Bright,Speedy,Epic",30.98958333333333,535,1035.8319327731092,188.28262509429223,1,51,102,53
WZobBXxJzKw,"Emotional,Relaxing/Calm",Classical,31.48958333333333,329,626.8739662586835,174.3106926698051,1,31,81,21
X0TzKp_aiCA,,"Easy,Pop-Piano Cover",30.569791666666667,313,614.33195897366,228.37351319327345,1,60,85,27
x1tQykL41f8,Laid-back,"Relaxing/Calm,Easy,New-age,Emotional",31.48958333333333,125,238.1739993384056,131.6148380877575,1,24,91,18
x2biLTD_CDQ,"Relaxing/Calm,Difficult/Advanced,Speedy,Cute,Emotional","Happy,Intense/Grand,Passionate",30.98958333333333,371,718.3058823529411,203.99999999999997,1,50,103,54
x6YlbL6RexI,"Upbeat/Energetic,Pop-Piano Cover",Easy,30.48958333333333,181,356.187222412026,177.44171392564598,1,45,87,14
xbHzx3iCX5A,"New-age,Bright,Relaxing/Calm,Pop-Piano Cover","Happy,Emotional",35.86858333333333,238,398.1199889411114,189.7891231964484,1,18,103,26
xfpVCuXl-1E,"Tense,Difficult/Advanced","Powerful,Passionate,Intense/Grand,Dark,Epic",37.13333333333333,413,667.3249551166965,205.03833515881743,1,45,110,66
XfR3XTCQ6kA,"New-age,Epic,Happy,Bright","Dreamy,Emotional",30.48958333333333,314,617.9159549026308,190.1535811683652,1,44,106,46
xfXbewB7V68,Pop-Piano Cover,"Laid-back,Relaxing/Calm,Emotional",31.48958333333333,169,322.0112471055243,172.22591362126258,1,32,88,25
xGs6cK71IRw,Laid-back,"Relaxing/Calm,Pop-Piano Cover,Dreamy,Emotional",30.48958333333333,277,545.1042022548685,234.41860465116216,1,25,90,46
XHcBCuJ1yUg,,"Easy,Happy,Playful,New-age,Bright",31.48958333333333,263,501.1180946080053,150.39164490861617,1,66,96,32
xHCJfB8_part_9,Pop-Piano Cover,"Happy,Upbeat/Energetic,Bright",31.48958333333333,350,666.8871981475355,202.7260510654635,1,39,89,30
xHMd3GFpVEM,,"Relaxing/Calm,Laid-back,Dark",32.934375,207,377.11357813834326,151.05910833165206,1,48,83,19
XJJZL3Pktpg,"Happy,Upbeat/Energetic",,30.98958333333333,343,664.0941176470587,184.4442571837872,1,47,85,41
xJZaC7kwq3g,"Epic,Dark,Sad,Emotional",,39.715625,311,469.84027067432527,181.22705820660727,1,31,95,39
Xl3B_KDLiTU,"Emotional,Relaxing/Calm,Laid-back",New-age,30.98958333333333,423,818.9848739495798,219.8997852541166,1,9,82,27
xnz_i6DvJyQ,"Happy,Emotional,Intense/Grand",Pop-Piano Cover,30.98958333333333,440,851.8991596638655,217.08542713567863,1,36,101,48
xOegIxmXCfQ,Emotional,Relaxing/Calm,30.539583333333333,332,652.2682311208132,179.18862294457497,1,39,94,17
xVQ4XeNQDLc,"Relaxing/Calm,Pop-Piano Cover,Intense/Grand,Dreamy","Sad,Emotional",42.34587500000001,192,272.0453881281234,178.4339236876344,1,37,99,31
XxnSKpk1Kk0,,,38.33854166666666,172,269.1808178236653,143.44216934145007,1,33,98,26
Xyc9i2R3WII,Dark,"New-age,Emotional",30.98958333333333,157,303.9731092436975,182.25541070750555,1,48,98,27
xZfer2DsALY,Happy,"Relaxing/Calm,Emotional",35.740625,165,276.995715659701,180.2346805736632,1,40,91,24
y5fKHJA4BWE,"Emotional,Epic,New-age",,32.436458333333334,178,329.25912842416267,179.81269510926134,1,39,100,42
y8zgDqOcXd0,,"Sad,Relaxing/Calm,Mysterious,New-age,Dreamy,Emotional",30.98958333333333,186,360.1210084033613,192.58613170518964,1,21,78,29
ybplwb_5JzU,New-age,"Emotional,Relaxing/Calm",35.575,156,263.1061138439915,146.26714068054855,1,25,82,32
yh4GvEVTEBo,"Tense,Dark","Passionate,New-age",30.98958333333333,250,484.0336134453781,192.4747711020519,1,46,99,42
yK3ZVuqewmI,Emotional,"New-age,Relaxing/Calm",30.98958333333333,298,576.9680672268908,235.0753882779732,1,35,89,31
ylPBshxXy0I,"Emotional,Relaxing/Calm,Dark,Tense","New-age,Sad",30.98958333333333,370,716.3697478991596,209.0202177293938,1,15,90,30
YNnVtEx8ook,Tense,"Dark,Mysterious",30.98958333333333,227,439.5025210084033,192.9474480423585,1,33,91,23
YNzLTgc88OE,"Happy,Easy,Relaxing/Calm,Emotional","Laid-back,Dreamy",30.98958333333333,124,240.0806722689076,169.52256376716855,1,48,99,32
yO4EKwjL9PE,Laid-back,"Easy,Pop-Piano Cover,Relaxing/Calm",31.48958333333333,128,243.89017532252728,133.87565368971525,1,19,76,21
YOy35DwyfRs,"Happy,Bright","Playful,Upbeat/Energetic",30.98958333333333,443,857.70756302521,190.52924791086392,1,34,96,36
YSnoGKc_Fgc,"Dark,Sad,New-age,Emotional",Laid-back,30.48958333333333,184,362.09087803211486,155.63743551952845,1,59,94,30
YTm3wrq8cSw,"New-age,Classical","Relaxing/Calm,Laid-back",30.98958333333333,227,439.5025210084033,181.3855843247025,1,27,78,26
yuboWIBPDvk,"New-age,Powerful",Epic,33.9125,397,702.3958717287136,187.01298701298708,1,46,92,37
