Title,Tags,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
JtxnPV-3euU,"jazz, swing, advanced, solo",273.11849133541665,2867,629.8365195227384,204.08219954806333,1,24,96,55
JUc4G9QE-78,"jazz, swing, upbeat, advanced",232.86875,1825,470.2219597949489,209.54162768943,1,13,92,65
JuqSu_pi6Dg,"jazz, improvisation, solo, vintage, emotional, character",80.13541666666667,672,503.1483166515013,213.4651019147624,1,27,89,63
jVPpxSqimm0,"Jazz, Blues, Improvisation, Bebop, Unpredictable, Surprise, Challenge, Solo",94.0,403,257.2340425531915,198.76756223811,1,22,96,34
jW-iufGr7_o,"jazz, swing, elegant, sophisticated, enchanting, charming",150.95979166666666,996,395.8670010088227,169.47556727238492,1,18,100,54
JxB0NjOHYSc,"romantic, nostalgic, jazz, ballad, cover",318.8114583333333,1813,341.2048003816257,188.4552465529307,1,22,99,54
jxsXSQm4Xeg,"blues, melancholic, instrumental, jazz, ballad",210.246875,1725,492.2784226876143,209.96354799514063,1,10,94,67
JxvOkIsZZEM,"Jazz, Swing, Stride Piano, Old Jazz, Early Jazz, Classic Jazz, Roaring Twenties, Solo Piano Jazz",200.27083333333331,2933,878.7100800998647,240.10004168403904,1,20,90,62
jy0-fPkSgyQ,"jazz, blues, melancholic, improvisational, smooth, classic",293.5,2809,574.2419080068144,195.23141654979068,1,13,99,55
JzDiD19PUoA,"Jazz, Solo, Improvisation, Healing, Relaxing",96.16354166666666,415,258.9338908326744,175.0759878419456,1,36,84,34
K-k0FOuJBBM,"jazz, appreciation, celebratory, original",190.96875,3178,998.4879725085912,215.89205397301416,1,33,103,62
K3v5VzwUKqU,"Japanese, anime, emotional, cover, acoustic, jazz, K-pop, New Age, arrangement, reharmonization",109.34895833333331,1154,633.2021909978566,234.76358741376492,1,28,101,38
K4_g2P74p1Q,"Jazz, Piano, Standards, Solo, Improvisation, Bebop, Blues, Transcription, Swing",259.99583333333334,2080,480.0076924309684,204.56074766355147,1,31,104,67
k749mOIjMaE,"jazz, easy-listening, Beatles-style",250.65625,1033,247.2709138511408,161.09742292069106,1,36,94,51
K84EZiXvew0,"jazz, stride, swing, early jazz, syncopation, Roaring Twenties",209.47708333333333,2700,773.3542849754846,212.27197346600371,1,21,85,64
K92MY1Aooz0,"relaxing, jazz, solo",143.290625,575,240.76941530543257,157.14448107309337,1,19,86,34
k9x3u1akCjs,"drama, creepy, animated movie, jazz, kpop, pop, ccm",79.73958333333333,818,615.5035924232527,200.54158607350135,1,48,99,48
KB9GW3vm238,"jazz, blues, spiritual, soothing, reflective",300.91770833333334,1802,359.3008886011887,183.77715057062252,1,5,105,67
ketyAIzFgpE,"romantic, jazz, swing, happy, love, stride",163.05,1794,660.1655933762648,196.30357845064924,1,30,110,65
kEX6hA3jaBQ,"Jazz, Piano, Standards, Solo, Improvisation, Jazz Blues",189.33584973333333,729,231.01805633536816,167.36414956508958,1,32,92,40
kF4hqrnH3ik,"jazz, improvisation, swing, autumn",221.39270833333333,2254,610.8602266899411,198.7185805815663,1,20,95,61
kfnZfI6n71g,"jazz, solo, swing, cover, standard, autumn",183.9585833333333,1863,607.6367733135583,204.9005378639105,1,33,88,55
kgbiZODJbdM,"ballad, jazz, romantic, soothing",194.26354166666667,936,289.0918157786083,161.2659768715767,1,9,93,50
KihEpBW3c8c,"ambient, live, jazz, improvisation, film, therapy, happy, peaceful, conversational, free jazz, instrumental",245.31041666666667,1048,256.3282915353846,190.47619047619528,1,12,103,58
KjB7gI7qSbw,"Jazz, Bebop, Blues, Swing, Relaxing, Healing",169.53020833333332,922,326.3135257359492,132.71889400921555,1,19,88,47
KkFUQhh0bM8,"ballad, jazz, piano, emotional, soothing, romantic",104.45,523,300.43082814743894,186.24034488952708,1,30,90,46
kLuCN6nY5es,"jazz, ballad, blues, improvisation, solo",144.53125,1542,640.1383783783784,206.02558811390935,1,28,107,57
KM8CQMPOck8,"Bossa Nova, Jazz, Relaxing, Smooth, Brazilian",134.478125,582,259.67048544140545,203.40778670433468,1,31,84,33
kMdsjRMKv4A,"Jazz, Swing Jazz",129.0,1045,486.046511627907,209.39597315436197,1,32,102,49
KpL44wryfyw,"romantic, solo, jazz, melancholic",128.03333333333333,558,261.4944024993491,182.18239325250423,1,19,91,37
kplesSylblE,"Jazz, Piano, Standards, Improvisation, Bebop, Blues, Transcription, Swing",212.34895833333331,836,236.21495670942585,155.74996023540595,1,30,91,50
kPXb-PMmYks,"jazz, blues, improvisation, reharmonization, cocktail, standard, instrumental, solo",323.81354166666665,1737,321.8518887863064,193.67262723521247,1,22,99,63
kvCYW_tVKG8,"jazz, cinematic, emotional, complex, sophisticated",245.68852251041668,2358,575.8510758027028,204.20756519234325,1,19,103,64
KVlC-iCJw30,"jazz, tutorial",94.0,494,315.3191489361702,204.53738409942977,1,53,83,40
KWWpBuEkAvo,"holiday, jazz, relaxing, christmas",123.295877275,568,276.4082688992733,113.28526409685604,1,11,86,39
kYVwhDV3Zs8,"new age, easy listening, smooth jazz, reflective, calming, serene",264.7489583333333,1221,276.71496976302234,178.43440962707004,1,16,93,50
KZWH3rzZyUo,"classic, creepy, jazz, kpop, pop, new age, acoustic",139.159375,1716,739.8711010307426,210.2721069332518,1,33,98,63
L0RgIK6ASPU,"jazz, nostalgic, solo, emotional",348.76145833333334,2635,453.3184393583245,204.5126560531488,1,14,98,66
l48lzxY_wTI,"acoustic, ballad, Christian, contemporary, hymn, jazz, peaceful, relaxing, worship",201.37708333333333,1102,328.3392474731277,193.46043662945712,1,24,90,53
l7J7vUORxB4,"romantic, jazz, improvisational, bebop, bluesy, swing",104.69583333333333,625,358.18044334779324,153.57440426595565,1,37,78,44
LBd566t0FzI,"jazz, easy listening, romantic, soft, 70s pop, soothing",135.25520833333334,769,341.13288921406286,185.76035723145415,1,26,83,52
le3GhMlaj-M,"Ballad, Jazz, Romantic, Emotional, Love, Standard",111.096875,492,265.7140446119659,168.44246662428492,1,18,95,50
LFG0YLiqHHE,"relaxing, romantic, jazz, cover, instrumental",237.432875,1919,484.9370585265414,184.98440478698413,1,17,102,53
lgxXiupomvo,"Jazz, Swing",194.4364583333333,1553,479.23111127778463,189.36986301369677,1,44,98,55
LHEsJ5I09V8,"Jazz, Solo, Improvisation, Swing, Bossa Nova",101.66041666666666,646,381.2693403282989,189.342560553634,1,34,93,51
LjEFyJ2-qTQ,"ragtime, syncopation, pre-jazz",208.28229166666665,3195,920.3854944461394,161.5226276065751,1,41,89,56
lJXDQHpvqVI,"jazz, swing, advanced, solo",262.50083333333333,2428,554.9696667629627,192.2910003805764,1,6,91,51
LK2eIzarfIA,"jazz, advanced, romantic, sophisticated, Disney",289.4302083333333,2702,560.135035432405,208.3333333333333,1,21,103,73
lkAfS4v2AvQ,"jazz, blues, advanced, solo, emotional, sophisticated",229.6989583333333,1948,508.8399218179592,203.20020158750185,1,19,108,61
LKMZyDMsVos,"jazz, ballad, Latin, relaxing, peaceful, acoustic, instrumental, classic",153.5,1495,584.3648208469056,237.7017089042901,1,15,108,69
ll6KoGhCukQ,"classical, jazz, cinematic, innovative, rhythmic",171.48958333333334,2388,835.5026422887687,223.82159148504795,1,26,105,72
LmfSKaKgeHA,"Jazz, Funk, Emotional",156.47291666666666,1363,522.6463578627825,210.2368220015281,1,21,97,48
lMki5RJOiG4,"jazz, hymn, spiritual, reflective, soothing",303.509375,1984,392.2119374401533,105.52378837506272,1,11,78,56
LNGQiHUZYCI,"jazz, bossanova, soothing, rhythmic",179.0,1813,607.7094972067039,227.9217522153484,1,32,96,55
LNs_Gyz9fic,"jazz, waltz, cinematic, relaxing",220.71875,2508,681.7726178677616,210.50708085883664,1,23,108,71
LocLH0rGG_g,"jazz, energetic, upbeat",119.94424326041666,1250,625.290534679217,215.23536922117412,1,12,94,47
loDlBqsBlgk,"romantic, nostalgic, jazz, solo, instrumental, classic, smooth",231.0,964,250.3896103896104,173.46132128740817,1,7,97,58
lOhRrf0uryU,"creepy, game OST, jazz, K-pop, pop, acoustic, new age",121.85208333333333,1036,510.12669048880986,188.74067183899515,1,9,104,48
LoNRAP2kKEs,"jazz, comfort, worship, church, CCM",292.3364583333333,1227,251.83311181821747,88.87060275663447,1,10,84,47
lOQTJCkb-Ng,"jazz, swing, piano",206.16979166666667,1747,508.415899112281,236.0655737704901,1,55,109,57
lpDluDZPxuw,"Blues, Jazz, Solo",124.0,1756,849.6774193548387,209.29146119906,1,24,106,51
LPVHq9CMrkE,"nostalgic, emotional, cinematic, haunting, melancholic, eerie, romantic, cover, arrangement, acoustic, jazz, K-pop, Disney, New Age",133.06145833333332,1247,562.29655782494,202.3634621526669,1,29,99,51
lqfFcoAxVhY,"jazz, swing, optimistic, upbeat",284.88125,1712,360.5712906693578,181.8947368421053,1,16,95,49
lqFVcJPFfvg,"jazz, gospel, Latin funk, minor blues",113.5,598,316.12334801762114,168.17518248175114,1,56,94,46
lqiCA20eSL4,"jazz, festive, romantic, cheerful",82.56875,882,640.9204450836424,213.004622496148,1,36,101,57
LRAVZB_SJK4,"jazz, swing, bossa nova, solo piano, emotional, romantic, classic",150.87083333333334,1459,580.2314341738241,210.75507262445788,1,15,82,50
Ls-VLPrrthw,"calming, pop, jazz, ballad, easy, tutorial",140.36979166666666,764,326.5659901302364,189.2905470713324,1,22,77,40
LSnuik3_fho,"romantic, soothing, jazz, ballad",122.42604166666666,686,336.20297969011904,176.47890643412688,1,25,87,62
lU0VKdwgXvM,"bossanova, jazz, relaxing, smooth",267.50003187708336,2145,481.1214379934647,196.08293957137488,1,22,99,70
lvBZDYMXwr8,"jazz, swing, ballad, acoustic, relaxing, peaceful, standard jazz, meditation, study, stress relief, deep sleep, relaxation",139.11041666666665,1152,496.8714899734923,200.0896458986995,1,18,100,57
LVCpDa6ymtQ,"Latin, Jazz, Energetic, Danceable, Flashy",245.653125,3870,945.2352784032364,230.19538188277045,1,28,104,69
lvnZZUK1YIs,"Jazz, Blues, Bossa Nova, Bebop, Improvisation, Solo, Standards",82.7125,340,246.6374489950128,139.41537888661324,1,34,92,38
LvZ0bd-7ws8,"Jazz, Ballad, Standard, Disney, Emotional, Melodic",173.528125,1042,360.28741738551025,177.8635530251857,1,26,91,63
Lw5fxN8IoNs,"jazz, advanced",284.271875,2849,601.3257554937504,217.4131857071013,1,29,109,81
Lyhyw9ZPW8c,"Latin, Jazz, Cuban, Cha-Cha, Dance, Exotic, Rhythmic, Solo",168.88854166666667,1803,640.540790585507,211.23934850609425,1,29,89,59
LyZIyDVehzU,"nostalgic, romantic, soothing, jazz, ballad, pop",140.27604166666666,624,266.90231314743994,169.88764044943844,1,23,91,44
lz-wEmYk1Do,"jazz, swing, piano",202.50366666666665,2102,622.8035377137205,191.14198486792623,1,46,107,56
lzddg3_Y0vQ,"jazz, ballad, acoustic, relaxing, peaceful, nostalgic, longing, affection, calm, sincere, standard, soundtrack",284.66041666666666,1148,241.97252574339308,179.5511221945141,1,30,97,55
lZJYQD9iI_w,"Christmas, peaceful, jazz, original, Tokyo, festive",257.3510416666667,3482,811.8094204981037,215.95222295952203,1,25,112,76
M-YpyeeYI-I,"Bossa Nova, Jazz, Calm, Relaxing, Smooth, Instrumental",260.0783333333334,2179,502.69470095548127,186.59002026103843,1,16,83,52
M0UMsJPyVo0,"jazz, classic",123.0,648,316.0975609756098,121.63303613327042,1,21,93,38
M1Q5x2sn5RU,"bebop, blues, improvisation, swing, jazz blues",199.490625,1096,329.63955073076744,187.78311599176303,1,28,97,44
M2CxVlEiYvE,"jazz, ballad, melancholic",143.35,919,384.6529473317056,170.71724955542447,1,32,92,51
m2LbO0a1TJg,"Ragtime, Charleston, Syncopation, Pre-jazz, Solo piano, Revival of ragtime",221.360625,3469,940.2756248994148,197.38596959189277,1,40,102,69
M4FrLlKwsNk,"new age, jazz, classic, soundtrack, emotional, cinematic",127.78229166666668,567,266.23407325284705,167.80772032046585,1,23,98,42
M6p03CWxZ3k,"blues, jazz",105.48020833333334,1152,655.2888081294872,205.4807848224444,1,11,95,60
M8UkXdIvmL4,"jazz, ragtime",275.54565344375,4021,875.571786325604,219.74219318811024,1,35,114,81
m8_JooOiRGE,"jazz, bebop, blues, swing, relaxing, healing",94.89375,693,438.17427385892114,142.9280397022326,1,44,85,38
MAbdfFZcIUo,"classical, jazz",114.425,682,357.614157745248,159.87002437043094,1,51,92,36
MbRzkimfHUo,"Jazz, Blues, Improvisation, Bebop, Swing",198.60208333333333,1022,308.75809040271065,161.6694124107642,1,37,99,59
MBug-qIJMzQ,"jazz, blues, emotional, soulful",156.93541666666667,965,368.9415762853616,201.8136850783196,1,9,101,54
mcsOhb0QVuE,"new age, easy listening, spa, romance, drama, elegance, passion, modern, jazzy",220.63541666666663,1166,317.084179217223,189.90203466465636,1,30,98,40
MeIMGfrhLNQ,"Latin, Pop, Acoustic, New Age, Cover, Jazz",134.75996256666667,1675,745.7704653953282,185.9193954583573,1,29,97,55
mfpLmhkEnLA,"jazz, improvisation, solo, healing",226.26875,782,207.36403060519848,167.5149047549792,1,33,92,45
mGAfjVRa_lE,"jazz, stride, swing, classic, old, solo, electroswing",207.30520833333333,3367,974.5051830784925,185.9189025620363,1,32,89,73
mH9Qs97guv0,"jazz, solo piano, Japanese music, stylish, elegant",262.96666666666664,1563,356.6231461528712,179.5475113122175,1,23,99,67
MHP0iMCOYa4,"Jazz, Stride Piano, Swing, Early Jazz, Classic Jazz, Roaring Twenties, Solo Piano Jazz",241.65,3445,855.3693358162632,185.23954811577627,1,47,95,63
mi1s7gHMLCk,"jazz, classic, classic jazz",167.67916666666667,2195,785.4285217304873,211.50145510724664,1,52,87,53
mJF2xRh-HSM,"jazz, advanced, emotional",337.41041666666666,3344,594.6467272177183,190.7635694572252,1,18,103,78
mjFdGyPxcI0,"Jazz, Relaxation, Stride, Classic, Swing, Syncopation, Early Jazz, Roaring Twenties, Ballad, Solo",255.93854166666665,2680,628.2758311931983,188.28657041678005,1,41,94,48
Mji_3fZQDic,"emotional, reflective, religious, spiritual, jazz, ballad, contemporary Christian, praise, acoustic, new age, cover, K-pop, pop, OST",241.4885416666667,1118,277.77715471317214,186.63045254503731,1,26,95,55
MjLnoVuZrwI,"jazz, bossa nova, easy listening, beginner-friendly, soothing, playful",114.146875,949,498.8310017247516,180.2628833715836,1,18,100,56
mJmRTSFxHGE,"jazz, romantic, standard",261.01979166666666,2229,512.3749396397943,195.4119547657532,1,29,101,56
mkde7nl1Cow,"jazz, classical, nocturne, emotional, reinterpretation, soothing",191.38125,1315,412.2660918977173,184.3044796227678,1,36,93,59
MKKmAOa92WQ,"CCM, Worship, Medley, Jazz, KPOP, POP, New Age, Acoustic, Cover, Emotional, Spiritual, Contemporary, Meditative",193.28229166666665,1318,409.1424999056864,201.60661005279013,1,9,93,58
mL4_0GKXW2A,"jazz, stride, swing, early jazz, Harlem stride",183.1395833333333,1978,648.0303047538877,224.6100519930661,1,44,89,53
MMG8wfMhjpA,"jazz, stride, swing, early jazz, Roaring Twenties",179.31979166666667,2971,994.0899347650554,229.6228150873976,1,37,83,67
mO9TMpviK-g,"jazz, energetic, lively, complex, rhythmic",190.934375,2564,805.7218612415916,211.1178985949908,1,38,110,75
Mpfumj656V4,"jazz, bebop, catchy, improvisation",164.00833333333333,1986,726.5484477414765,213.7449903517875,1,28,105,81
MPGFCmj55aU,"Jazz, Samba, Bossa Nova",155.80625,1289,496.38573548878816,206.16275664595108,1,44,97,53
MPXTcyBR5bA,"ragtime, syncopation, pre-jazz, solopiano",179.78750000000002,2539,847.3336577904469,181.80260158700236,1,46,91,52
MQ031C_yaKo,"jazz, waltz, reharmonization, serene, beautiful, autumn, spring, emotional, soothing",278.9,2060,443.1695948368592,184.5984799926781,1,9,90,55
MqPFzbr8C1w,"jazz, stride, virtuosic",197.3552083333333,2651,805.9579544075034,203.9575088523248,1,16,107,79
MSJNAClDiGQ,"jazz, solo, standard, walking bass",200.50833333333333,1900,568.554922904285,216.1188653759538,1,20,102,73
mUK5ktT9v9A,"jazz, swing, bebop",319.0,3315,623.5109717868339,202.83242746688992,1,12,105,80
mXxeBPTEoAE,"jazz, anime, advanced, arrangement, emotional, expressive",190.68958333333333,2434,765.8520064240531,205.86746090841095,1,23,106,70
MyYLVeQ9Fhw,"jazz, swing, advanced, solo",274.06041666666664,2428,531.5616234254917,207.75473399459335,1,25,99,56
mZi0azTziUY,"jazz, blues, etude, emotional, instrumental",87.389375,760,521.8025646710483,215.14677319157985,1,43,102,45
Mzi4yMCGc9g,"jazz, stride, swing, early jazz, comedic, joyful, innovative",134.78020833333332,2199,978.9271112691188,202.96437160915096,1,35,93,71
MZ_fNR5Nx7A,"jazz, calming, intermediate, C minor, old pop, autumn, solo, walking bass",176.35416666666666,1111,377.989367985824,212.27498228207287,1,22,83,54
M_VDLJTXoT8,"romantic, jazz, Latin",193.71875,1158,358.66430069366027,211.12234580384245,1,25,93,55
N-1-x_Snw_U,"Latin jazz, bossanova, modern jazz, jazz standard",198.22083333333333,1462,442.5367330208311,181.55275381552812,1,39,86,49
n-8dF5nrgDo,"neo-classical, relaxing, blues, piano, jazz, instrumental",173.959375,1652,569.7882048610487,185.9492697924676,1,6,91,43
n1XJuvhlwXw,"Jazz, Bebop, Blues, Swing, Relaxing, Healing",120.62291666666668,541,269.1030933176739,179.4192902436316,1,40,86,59
n2oBX6d7_Aw,"jazz, cover, advanced",227.84895833333331,2684,706.784008046266,204.54545454545428,1,21,111,74
n2upLisZyds,"jazz, classic",129.93020833333333,480,221.65746033527617,98.73580458538656,1,48,93,39
n490gGBZQjw,"jazz, swing, solo, emotional, classic",213.8395833333333,2195,615.8822325925781,203.893805309734,1,25,97,46
N4N3xuye2No,"jazz, funk, swing",65.06875,620,571.7030064355009,201.92307692307705,1,49,89,29
n6AJtGQ2MrQ,"jazz, light jazz, cinema music, sweet, happiness",84.0,662,472.8571428571429,169.14388976733662,1,27,88,42
n6sjHGMk7fo,"bossa nova, solo, blues, Brazilian, jazz, nostalgic, relaxed, soothing",248.01875,1889,456.9815790136834,177.5898520084568,1,26,85,46
n74N0UQNuBw,"Blues, solo, jazz, emotional, improvisational",91.40729166666668,738,484.4252487151143,205.5307760927741,1,36,100,58
n8PKBeNnd0o,"Jazz, Playful, Swanky, Anxiety, Ambiance",226.75833333333333,1797,475.48417919223846,162.07597311239456,1,11,91,59
nbDcWYl2lJg,"bossa nova, swing jazz, romantic, soothing, elegant",236.52291666666667,2016,511.4092186275114,217.0854271356742,1,19,85,52
NbNUJ_kwdZ8,"Brazilian, jazz, calm, soothing, melodic",110.89375,399,215.88231978808545,147.44027303754302,1,26,90,41
nBvQpwarPCw,"jazz, kpop, pop, game, ccm",151.69375,1375,543.8589262906349,210.9079402391341,1,42,101,52
nC523ZzuWos,"jazz, playful, mysterious, tutorial",67.84479166666667,298,263.5427062381969,213.05151915455656,1,18,88,26
NdQudWDnW24,"Jazz, Piano, Standards, Solo, Improvisation, Pops, Swing, Gospel, Jazz Blues",117.13541666666669,620,317.5811471765229,158.62306368330476,1,32,101,54
nEHnLlmg9FI,"acoustic, ballad, hymn, christian, jazz, classic, peaceful, relaxing, worship, meditation, study, rest, stress relief, refreshing, deep sleep, relaxation",105.51602083333331,730,415.1028408205784,243.49249400568667,1,32,92,45
nEXZXqPmHjQ,"jazz, blues, instrumental, solo, smooth, gospel",64.1875,325,303.79746835443035,201.9281332164765,1,16,90,43
nF0v-d-nSiI,"jazz, romantic, solo, reharmonization, standard, emotional, elegant",304.713415825,1585,312.09653090764107,200.32598244229132,1,25,82,59
njq000_mxAk,"jazz, swing, piano",124.83229166666666,1110,533.5158003654903,182.2496440436653,1,55,89,51
njQrVn5QV0s,"hymn, gospel, jazz, ballad",314.96979166666665,1238,235.83213998696965,137.27810650887585,1,19,93,52
nJtOHPeuQe8,"joyful, holidays, attractive, relaxing, playful, jazz",183.26529174375003,951,311.3519175239353,153.35480685468562,1,22,93,57
nkQcyt7b4bo,"jazz, piano",224.53958333333333,1431,382.3824678276844,200.69686411149948,1,32,102,58
NlaAFzjduBM,"bossa nova, jazz, serene, romantic",201.259375,2115,630.5296337127152,224.0207426613598,1,26,106,74
Nn5zVXop2EA,"jazz, classical, energetic, playful, innovative",328.65208333333334,4101,748.6944780764867,210.41095890410827,1,35,111,80
nNqrbQ-OEJ8,"jazz, melancholic, sophisticated, instrumental",279.36936638541664,2163,464.5462803568668,201.57118714879985,1,26,109,71
NNuCqR5m9h0,"Relaxing, Jazz, Blues, Improvisation, Solo, Healing",186.43854166666665,762,245.22826445265144,155.7358053302434,1,22,84,44
No7M1JvKc3c,"jazz, expert, arrangement, winter",226.0895,2867,760.8491327549488,238.87388027868488,1,26,110,77
noDniB4asy4,"new age, classic, jazz, solo",226.95625,1096,289.74747335664915,161.82707993474747,1,21,89,43
NpW_F-wbD5s,"creepy, jazz, kpop, pop, acoustic, new age, cover",88.8,891,602.0270270270271,206.7353951890037,1,36,99,58
nQvNIjb75iU,"jazz, ballad, reharmonization",237.51666666666665,1124,283.93796926531473,183.86238694803973,1,33,92,66
NR7Rgnd-HsM,"ragtime, pre-jazz, syncopation, pianosyncopation",242.0125,3019,748.473735860751,173.85723997280783,1,33,99,56
NtKwr9EstlU,"jazz, bossa nova, intermediate, autumn, relaxing",196.2125,1652,505.1665923424858,204.37610881135495,1,29,97,68
nUdzMKCOImM,"jazz, classic",102.121875,454,266.74010832644814,140.96605023461225,1,44,86,38
NUMhNWHwhVo,"jazz, blues, swing, boogie woogie, acoustic, ballad, relaxing, peaceful, meditation, stress relief, deep sleep",213.07916666666665,2001,563.4525508907096,215.8899245450495,1,31,109,73
NuS8tRpussk,"jazz, energetic, rhythmic",280.06875,2061,441.5344446676039,205.87768069896845,1,18,97,60
NuSyj-s3nqo,"relaxing, comfortable, soft, healing, jazz, pop, live performance, cafe",63.0,579,551.4285714285714,187.85902156759587,1,22,100,33
nXeMG6b3AcA,"acoustic, ballad, Christian, contemporary, hymn, jazz, peaceful, relaxing, worship",196.371875,1140,348.3187192666975,193.46893077066483,1,24,93,55
NZauLNb8jyI,"jazz, merry-go-round",246.1864583333333,2186,532.7669153207892,208.13008130081332,1,35,100,65
O-mPAcFBWT4,"jazz, blues",158.63020833333334,1219,461.0723314837311,205.75296108291025,1,37,103,62
O0Zjy4Hclmw,"ragtime, pre-jazz, syncopation, solo-piano",184.11041666666665,2869,934.9824041279576,200.84152483579408,1,54,87,50
o4M3evpTKaw,"romantic, jazz, cinematic, sophisticated, nostalgic",270.8822916666667,2657,588.521305763958,197.66141331977744,1,18,106,72
o7940lwef9M,"classical, jazz, dramatic, intense, playful",102.102,754,443.0863254392666,190.60585432266825,1,31,92,49
o7hyrjx3Gl4,"jazz, swing, stride",177.98958333333334,2698,909.4914262304676,193.0187098575818,1,48,94,70
o84fwIm1fak,"Christmas, jazz, advanced, Japanese",233.38541666666663,1637,420.84891765230975,182.43312029862628,1,22,105,50
O9CKHN1AuSk,"jazz, bossanova, etude",91.00924046666668,878,578.8423211739114,207.51294111671453,1,31,87,47
oAfU-b2ARXw,"romantic, nostalgic, dramatic, jazz, tango, cinematic",235.25,2300,586.6099893730075,215.0900038299481,1,39,108,73
OAum4RQZ358,"Jazz, Blues, Gospel, Relaxing, Healing",204.59687499999995,871,255.42912129034235,144.63892673723927,1,32,91,43
ObdijMOKMts,"jazz, blues, emotional, smooth, sophisticated",194.0,2014,622.8865979381443,207.3860713918304,1,29,102,79
obqhcuqIN58,"jazz, solo, Brazilian",124.0,1118,540.9677419354838,186.6273932253314,1,33,81,54
od0VypO7blw,"blues, instrumental, background, dinner jazz, quiet",263.5,3483,793.0929791271348,213.6498516320472,1,26,106,56
oDovCLJCDPQ,"jazz, waltz, advanced, solo",300.5229166666667,2324,463.9912374957539,222.3938223938244,1,21,90,58
OdXc0q37Evg,"jazz, stride, classic, swing, early jazz, roaring twenties",123.17604166666666,1742,848.5416367157438,217.2246594320017,1,30,91,59
oflIh6YrTNA,"jazz, classic",128.93854166666665,713,331.7859768462042,131.74748398902082,1,44,92,41
oFumv7QJCu0,"Jazz, Piano, Standards, Solo, Improvisation, Pops, Transcription, Swing, Jazz Blues",213.40104166666663,833,234.2069167500549,203.58890701467828,1,32,96,47
Ogin7kERbco,"jazz, musical, movie, ost, walking bass",193.0,1185,368.3937823834197,139.83976693372068,1,32,93,47
OHf6p-C2ddY,"jazz, love, romantic, standard, solo, cover, tutorial, session",183.9,1785,582.3817292006526,201.57480314960344,1,28,83,55
OisYCj6iG3U,"jazz, Christmas, hymn, carol, bright, clear, praise",240.70520833333333,1335,332.772192818844,168.45183695850838,1,34,93,57
oJ3hFJ9umZI,"Jazz, Bossa Nova, Relaxing, Spiritual, Uplifting",262.7177083333333,2643,603.6136696152794,213.0925507900664,1,18,93,62
ojF-tHxWlEM,"jazz, Christmas, festive, cheerful, lively",164.630400825,1887,687.7223127237077,195.5781085032825,1,38,108,75
OKxMwjSPrlM,"swing, solo, advanced, jazz",264.80208333333337,2657,602.0345383737854,201.74848688634677,1,18,95,56
okYIz6pt8xI,"jazz, Christmas, holiday, New Orleans",133.41666666666666,2050,921.9237976264836,231.9240724762757,1,30,108,76
ol36yoh_Asw,"jazz, playful, tasteful, ambiance, anxiety, easy",161.429875,929,345.2892471111682,96.6489285200632,1,13,91,42
OmJ4lC33e7E,"Jazz, Swing",168.0,1668,595.7142857142858,217.96165489404515,1,56,95,48
OMpMgzbzHQo,"jazz, blues, lovesick, melancholic, instrumental",165.45625,663,240.42609451138892,178.75862068965714,1,23,97,45
OmSu1hdHaBY,"jazz, bebop, swing, Jazz Blues",179.19133333333332,1085,363.298820255444,188.3929038672855,1,33,89,48
onGxIYbBv1U,"Christmas, jazz, stride, swing, ragtime, festive, cheerful",131.03020833333332,1609,736.7766656861888,197.11026615969004,1,29,104,55
Oqa79bq61FI,"jazz, bossanova, emotional, soothing, cheerful",258.4601666666667,2053,476.5918152442575,199.44598337949995,1,18,103,69
OqDBd0PUZAs,"worship, meditation, peaceful, relaxing, ballad, acoustic, hymn, Christian, contemporary Christian music, jazz, classic, deep healing, stress relief, refreshing, deep sleep, relaxation",167.40833333333333,1219,436.8958136293494,215.6028368794328,1,12,102,47
oqozK1H2Was,"ragtime, pre-jazz, syncopation, solopiano",151.234375,2477,982.713090195268,198.25429676954943,1,25,97,52
OquXSCEFDLM,"Bossa Nova, Jazz, Soul",153.99895833333332,1495,582.4714723449158,214.6583850931683,1,29,100,63
orHdmqQ5Ae4,"creepy, game soundtrack, nostalgic, arranged, acoustic, jazz, K-pop, new age",141.846875,1030,435.6810821528497,188.99134468518417,1,20,104,49
ORyx3i1drfs,"calming, jazz, old pop, intermediate, Ab major",327.3854166666667,2147,393.4811798020936,188.12837262141477,1,13,89,38
oSGPntz_part_4,"Jazz, Ambient, ASMR, Meditation, Chill, Sleep",357.3625,1673,280.89125188009376,201.6532140425947,1,13,94,51
OsKnElKktPI,"jazz, bossa nova, easy listening, relaxing, rhythmic",116.21875,657,339.1879537510083,212.58347978910567,1,31,86,43
oT5SvvUm-bs,"jazz, swing, upbeat, complex, energetic",251.76979166666663,2122,505.7000649568265,214.354066985645,1,23,96,56
OuRy_WgXvTQ,"Jazz, Blues, Hymn, Spiritual, Religious, Worship, Reflective, Soothing, Uplifting",157.9,1503,571.1209626345789,213.83352872215775,1,36,91,55
owcg9vH0a3E,"bossanova, jazz, latin, advanced",279.81875,2513,538.8488083804248,210.6849922411861,1,17,94,54
oWLbH7kpfTI,"New Age, Jazz, Easy Listening, Relaxing, Cinematic, Beginner-friendly",70.925,378,319.7744095875925,176.32653061224508,1,35,78,22
